t,t_sec,Tamb,PV1,PV2,PV3,SP,PV_prom 
Thu Jan 16 17:14:34 2020,628.280,28.580,70.386,70.142,69.823,70.000,70.089
Thu Jan 16 17:14:35 2020,629.081,28.581,70.388,70.143,69.828,70.000,70.109
Thu Jan 16 17:14:36 2020,629.896,28.582,70.391,70.143,69.844,70.000,70.109
Thu Jan 16 17:14:37 2020,630.696,28.582,70.391,70.143,69.844,70.000,70.109
Thu Jan 16 17:14:37 2020,631.512,28.582,70.389,70.142,69.900,70.000,70.125
Thu Jan 16 17:14:38 2020,632.313,28.583,70.389,70.143,69.861,70.000,70.135
Thu Jan 16 17:14:39 2020,633.128,28.582,70.391,70.145,69.818,70.000,70.125
Thu Jan 16 17:14:40 2020,633.929,28.582,70.391,70.145,69.818,70.000,70.125
Thu Jan 16 17:14:41 2020,634.744,28.581,70.393,70.144,69.884,70.000,70.115
Thu Jan 16 17:14:41 2020,635.545,28.581,70.391,70.144,69.860,70.000,70.135
Thu Jan 16 17:14:42 2020,636.360,28.581,70.393,70.145,69.860,70.000,70.135
Thu Jan 16 17:14:43 2020,637.161,28.580,70.393,70.145,69.835,70.000,70.130
Thu Jan 16 17:14:44 2020,637.976,28.578,70.392,70.145,69.854,70.000,70.120
Thu Jan 16 17:14:45 2020,638.792,28.575,70.397,70.147,69.829,70.000,70.125
Thu Jan 16 17:14:45 2020,639.592,28.575,70.397,70.147,69.829,70.000,70.125
Thu Jan 16 17:14:46 2020,640.408,28.574,70.399,70.148,69.773,70.000,70.120
Thu Jan 16 17:14:47 2020,641.208,28.572,70.400,70.148,69.845,70.000,70.099
Thu Jan 16 17:14:48 2020,642.024,28.570,70.404,70.149,69.874,70.000,70.099
Thu Jan 16 17:14:49 2020,642.824,28.570,70.404,70.149,69.874,70.000,70.125
Thu Jan 16 17:14:50 2020,643.640,28.567,70.403,70.150,69.658,70.000,70.130
Thu Jan 16 17:14:50 2020,644.440,28.567,70.404,70.149,69.819,70.000,70.062
Thu Jan 16 17:14:51 2020,645.256,28.567,70.404,70.149,69.819,70.000,70.062
Thu Jan 16 17:14:52 2020,646.056,28.566,70.405,70.150,69.835,70.000,70.115
Thu Jan 16 17:14:53 2020,646.872,28.566,70.405,70.150,69.849,70.000,70.120
Thu Jan 16 17:14:54 2020,647.672,28.566,70.406,70.149,69.843,70.000,70.125
Thu Jan 16 17:14:54 2020,648.488,28.566,70.406,70.149,69.843,70.000,70.125
Thu Jan 16 17:14:55 2020,649.303,28.566,70.406,70.148,69.855,70.000,70.120
Thu Jan 16 17:14:56 2020,650.104,28.567,70.407,70.148,69.842,70.000,70.125
Thu Jan 16 17:14:57 2020,650.919,28.567,70.411,70.148,69.870,70.000,70.130
Thu Jan 16 17:14:58 2020,651.720,28.567,70.411,70.148,69.870,70.000,70.125
Thu Jan 16 17:14:58 2020,652.535,28.567,70.408,70.149,69.859,70.000,70.135
Thu Jan 16 17:14:59 2020,653.336,28.568,70.409,70.150,69.920,70.000,70.130
Thu Jan 16 17:15:00 2020,654.151,28.568,70.409,70.150,69.920,70.000,70.130
Thu Jan 16 17:15:01 2020,654.952,28.568,70.408,70.150,70.036,70.000,70.151
Thu Jan 16 17:15:02 2020,655.768,28.569,70.412,70.152,69.801,70.000,70.193
Thu Jan 16 17:15:02 2020,656.568,28.569,70.409,70.151,69.921,70.000,70.115
Thu Jan 16 17:15:03 2020,657.383,28.569,70.409,70.151,69.921,70.000,70.115
Thu Jan 16 17:15:04 2020,658.184,28.570,70.410,70.152,69.797,70.000,70.151
Thu Jan 16 17:15:05 2020,659.000,28.571,70.410,70.153,69.851,70.000,70.115
Thu Jan 16 17:15:06 2020,659.816,28.571,70.412,70.152,69.849,70.000,70.115
Thu Jan 16 17:15:07 2020,660.617,28.571,70.412,70.152,69.849,70.000,70.130
Thu Jan 16 17:15:07 2020,661.432,28.573,70.410,70.152,69.853,70.000,70.130
Thu Jan 16 17:15:08 2020,662.233,28.572,70.410,70.151,69.764,70.000,70.130
Thu Jan 16 17:15:09 2020,663.048,28.572,70.410,70.151,69.764,70.000,70.130
Thu Jan 16 17:15:10 2020,663.849,28.573,70.410,70.151,69.854,70.000,70.099
Thu Jan 16 17:15:11 2020,664.664,28.575,70.411,70.151,69.841,70.000,70.130
Thu Jan 16 17:15:11 2020,665.465,28.576,70.412,70.150,69.879,70.000,70.125
Thu Jan 16 17:15:12 2020,666.280,28.576,70.412,70.150,69.879,70.000,70.125
Thu Jan 16 17:15:13 2020,667.081,28.577,70.411,70.150,69.813,70.000,70.141
Thu Jan 16 17:15:14 2020,667.896,28.579,70.409,70.149,69.967,70.000,70.120
Thu Jan 16 17:15:15 2020,668.697,28.582,70.409,70.148,69.724,70.000,70.120
Thu Jan 16 17:15:15 2020,669.512,28.582,70.409,70.148,69.724,70.000,70.167
Thu Jan 16 17:15:16 2020,670.328,28.583,70.413,70.150,69.663,70.000,70.089
Thu Jan 16 17:15:17 2020,671.128,28.585,70.414,70.149,69.838,70.000,70.068
Thu Jan 16 17:15:18 2020,671.944,28.585,70.414,70.149,69.838,70.000,70.068
Thu Jan 16 17:15:19 2020,672.744,28.585,70.411,70.148,69.833,70.000,70.125
Thu Jan 16 17:15:19 2020,673.560,28.587,70.412,70.150,69.711,70.000,70.125
Thu Jan 16 17:15:20 2020,674.360,28.588,70.412,70.151,69.874,70.000,70.083
Thu Jan 16 17:15:21 2020,675.176,28.588,70.412,70.151,69.874,70.000,70.083
Thu Jan 16 17:15:22 2020,675.976,28.589,70.413,70.152,69.773,70.000,70.135
Thu Jan 16 17:15:23 2020,676.792,28.589,70.410,70.151,69.792,70.000,70.104
Thu Jan 16 17:15:23 2020,677.592,28.589,70.415,70.151,69.775,70.000,70.104
Thu Jan 16 17:15:24 2020,678.408,28.589,70.415,70.151,69.775,70.000,70.109
Thu Jan 16 17:15:25 2020,679.208,28.590,70.413,70.150,69.973,70.000,70.104
Thu Jan 16 17:15:26 2020,680.024,28.591,70.415,70.152,69.769,70.000,70.172
Thu Jan 16 17:15:27 2020,680.824,28.591,70.415,70.152,69.769,70.000,70.172
Thu Jan 16 17:15:28 2020,681.640,28.591,70.411,70.152,69.772,70.000,70.104
Thu Jan 16 17:15:28 2020,682.455,28.593,70.417,70.152,69.920,70.000,70.104
Thu Jan 16 17:15:29 2020,683.256,28.593,70.411,70.153,69.980,70.000,70.151
Thu Jan 16 17:15:30 2020,684.071,28.593,70.411,70.153,69.980,70.000,70.151
Thu Jan 16 17:15:31 2020,684.872,28.594,70.418,70.153,69.872,70.000,70.172
Thu Jan 16 17:15:32 2020,685.688,28.595,70.416,70.152,70.036,70.000,70.135
Thu Jan 16 17:15:32 2020,686.488,28.596,70.416,70.152,69.973,70.000,70.135
Thu Jan 16 17:15:33 2020,687.304,28.596,70.416,70.152,69.973,70.000,70.193
Thu Jan 16 17:15:34 2020,688.104,28.599,70.416,70.153,70.019,70.000,70.172
Thu Jan 16 17:15:35 2020,688.920,28.602,70.418,70.154,69.998,70.000,70.188
Thu Jan 16 17:15:36 2020,689.720,28.602,70.418,70.154,69.998,70.000,70.188
Thu Jan 16 17:15:36 2020,690.535,28.605,70.419,70.156,69.635,70.000,70.177
Thu Jan 16 17:15:37 2020,691.336,28.606,70.416,70.155,69.800,70.000,70.057
Thu Jan 16 17:15:38 2020,692.151,28.607,70.412,70.154,69.841,70.000,70.115
Thu Jan 16 17:15:39 2020,692.968,28.607,70.412,70.154,69.841,70.000,70.115
Thu Jan 16 17:15:40 2020,693.767,28.609,70.415,70.154,69.974,70.000,70.125
Thu Jan 16 17:15:40 2020,694.584,28.611,70.415,70.154,70.016,70.000,70.172
Thu Jan 16 17:15:41 2020,695.383,28.611,70.420,70.154,70.034,70.000,70.172
Thu Jan 16 17:15:42 2020,696.200,28.611,70.420,70.154,70.034,70.000,70.188
Thu Jan 16 17:15:43 2020,697.000,28.611,70.416,70.153,69.854,70.000,70.193
Thu Jan 16 17:15:44 2020,697.816,28.611,70.419,70.153,69.786,70.000,70.130
Thu Jan 16 17:15:45 2020,698.615,28.611,70.419,70.153,69.786,70.000,70.130
Thu Jan 16 17:15:45 2020,699.432,28.610,70.414,70.153,69.855,70.000,70.109
Thu Jan 16 17:15:46 2020,700.232,28.611,70.410,70.150,69.879,70.000,70.130
Thu Jan 16 17:15:47 2020,701.048,28.611,70.413,70.152,69.814,70.000,70.141
Thu Jan 16 17:15:48 2020,701.847,28.611,70.413,70.152,69.814,70.000,70.141
Thu Jan 16 17:15:49 2020,702.664,28.609,70.413,70.151,69.759,70.000,70.120
Thu Jan 16 17:15:49 2020,703.479,28.610,70.414,70.150,69.859,70.000,70.099
Thu Jan 16 17:15:50 2020,704.280,28.610,70.415,70.148,70.239,70.000,70.099
Thu Jan 16 17:15:51 2020,705.095,28.610,70.415,70.148,70.239,70.000,70.130
Thu Jan 16 17:15:52 2020,705.896,28.610,70.415,70.150,69.950,70.000,70.260
Thu Jan 16 17:15:53 2020,706.711,28.610,70.413,70.148,69.895,70.000,70.161
Thu Jan 16 17:15:53 2020,707.512,28.610,70.413,70.148,69.895,70.000,70.161
Thu Jan 16 17:15:54 2020,708.327,28.609,70.412,70.148,69.907,70.000,70.146
Thu Jan 16 17:15:55 2020,709.128,28.610,70.412,70.148,69.881,70.000,70.151
Thu Jan 16 17:15:56 2020,709.943,28.609,70.411,70.149,69.800,70.000,70.141
Thu Jan 16 17:15:57 2020,710.744,28.609,70.411,70.149,69.800,70.000,70.141
Thu Jan 16 17:15:57 2020,711.559,28.610,70.410,70.147,69.883,70.000,70.115
Thu Jan 16 17:15:58 2020,712.361,28.609,70.416,70.149,69.579,70.000,70.141
Thu Jan 16 17:15:59 2020,713.175,28.609,70.411,70.146,69.579,70.000,70.141
Thu Jan 16 17:16:00 2020,713.991,28.609,70.411,70.146,69.796,70.000,70.042
Thu Jan 16 17:16:01 2020,714.791,28.609,70.410,70.147,69.620,70.000,70.109
Thu Jan 16 17:16:01 2020,715.608,28.609,70.411,70.145,69.831,70.000,70.052
Thu Jan 16 17:16:02 2020,716.407,28.609,70.411,70.145,69.831,70.000,70.052
Thu Jan 16 17:16:03 2020,717.224,28.610,70.409,70.146,69.814,70.000,70.125
Thu Jan 16 17:16:04 2020,718.023,28.611,70.415,70.148,69.292,70.000,70.120
Thu Jan 16 17:16:05 2020,718.840,28.612,70.407,70.143,69.949,70.000,69.943
Thu Jan 16 17:16:06 2020,719.639,28.612,70.407,70.143,69.949,70.000,69.943
Thu Jan 16 17:16:06 2020,720.455,28.611,70.412,70.144,70.056,70.000,70.161
Thu Jan 16 17:16:07 2020,721.255,28.611,70.406,70.143,70.398,70.000,70.198
Thu Jan 16 17:16:08 2020,722.071,28.611,70.416,70.150,70.398,70.000,70.198
Thu Jan 16 17:16:09 2020,722.871,28.610,70.416,70.150,69.940,70.000,70.307
Thu Jan 16 17:16:10 2020,723.688,28.611,70.420,70.152,69.718,70.000,70.161
Thu Jan 16 17:16:10 2020,724.487,28.613,70.421,70.154,69.866,70.000,70.083
Thu Jan 16 17:16:11 2020,725.304,28.613,70.421,70.154,69.866,70.000,70.083
Thu Jan 16 17:16:12 2020,726.119,28.616,70.416,70.154,69.832,70.000,70.135
Thu Jan 16 17:16:13 2020,726.920,28.620,70.436,70.164,69.358,70.000,70.125
Thu Jan 16 17:16:14 2020,727.735,28.621,70.429,70.164,70.037,70.000,70.135
Thu Jan 16 17:16:14 2020,728.536,28.621,70.429,70.164,70.037,70.000,69.974
Thu Jan 16 17:16:15 2020,729.351,28.623,70.441,70.170,69.413,70.000,70.203
Thu Jan 16 17:16:16 2020,730.151,28.622,70.440,70.169,69.887,70.000,70.000
Thu Jan 16 17:16:17 2020,730.967,28.622,70.447,70.169,69.887,70.000,70.000
Thu Jan 16 17:16:18 2020,731.768,28.622,70.447,70.175,69.747,70.000,70.156
Thu Jan 16 17:16:18 2020,732.583,28.622,70.450,70.179,69.617,70.000,70.115
Thu Jan 16 17:16:19 2020,733.383,28.622,70.449,70.181,70.104,70.000,70.073
Thu Jan 16 17:16:20 2020,734.199,28.622,70.449,70.181,70.104,70.000,70.073
Thu Jan 16 17:16:21 2020,735.000,28.622,70.456,70.186,69.812,70.000,70.234
Thu Jan 16 17:16:22 2020,735.815,28.622,70.457,70.187,69.899,70.000,70.141
Thu Jan 16 17:16:23 2020,736.631,28.621,70.459,70.190,69.853,70.000,70.141
Thu Jan 16 17:16:23 2020,737.431,28.621,70.459,70.190,69.853,70.000,70.172
Thu Jan 16 17:16:24 2020,738.247,28.622,70.460,70.189,69.939,70.000,70.161
Thu Jan 16 17:16:25 2020,739.047,28.623,70.460,70.190,70.129,70.000,70.193
Thu Jan 16 17:16:26 2020,739.863,28.623,70.460,70.190,70.129,70.000,70.193
Thu Jan 16 17:16:27 2020,740.663,28.626,70.462,70.192,69.799,70.000,70.255
Thu Jan 16 17:16:27 2020,741.479,28.625,70.462,70.192,69.911,70.000,70.146
Thu Jan 16 17:16:28 2020,742.279,28.626,70.456,70.190,69.886,70.000,70.182
Thu Jan 16 17:16:29 2020,743.095,28.626,70.456,70.190,69.886,70.000,70.182
Thu Jan 16 17:16:30 2020,743.895,28.626,70.462,70.192,69.862,70.000,70.172
Thu Jan 16 17:16:31 2020,744.711,28.625,70.462,70.191,69.904,70.000,70.167
Thu Jan 16 17:16:31 2020,745.511,28.624,70.461,70.190,69.889,70.000,70.167
Thu Jan 16 17:16:32 2020,746.327,28.624,70.461,70.190,69.889,70.000,70.177
Thu Jan 16 17:16:33 2020,747.142,28.623,70.463,70.190,70.015,70.000,70.172
Thu Jan 16 17:16:34 2020,747.943,28.618,70.468,70.191,69.807,70.000,70.214
Thu Jan 16 17:16:35 2020,748.758,28.618,70.468,70.191,69.807,70.000,70.214
Thu Jan 16 17:16:35 2020,749.559,28.618,70.461,70.188,69.857,70.000,70.146
Thu Jan 16 17:16:36 2020,750.375,28.616,70.456,70.186,70.167,70.000,70.161
Thu Jan 16 17:16:37 2020,751.175,28.615,70.463,70.191,69.738,70.000,70.260
Thu Jan 16 17:16:38 2020,751.990,28.615,70.463,70.191,69.738,70.000,70.260
Thu Jan 16 17:16:39 2020,752.791,28.613,70.460,70.188,69.824,70.000,70.125
Thu Jan 16 17:16:39 2020,753.606,28.612,70.459,70.186,69.902,70.000,70.151
Thu Jan 16 17:16:40 2020,754.407,28.611,70.458,70.186,69.908,70.000,70.151
Thu Jan 16 17:16:41 2020,755.222,28.611,70.458,70.186,69.908,70.000,70.172
Thu Jan 16 17:16:42 2020,756.023,28.610,70.456,70.185,69.912,70.000,70.177
Thu Jan 16 17:16:43 2020,756.838,28.609,70.456,70.184,69.844,70.000,70.177
Thu Jan 16 17:16:44 2020,757.655,28.609,70.456,70.184,69.844,70.000,70.177
Thu Jan 16 17:16:44 2020,758.454,28.609,70.451,70.181,69.892,70.000,70.156
Thu Jan 16 17:16:45 2020,759.271,28.609,70.450,70.180,69.893,70.000,70.167
Thu Jan 16 17:16:46 2020,760.070,28.610,70.451,70.178,69.887,70.000,70.167
Thu Jan 16 17:16:47 2020,760.887,28.610,70.451,70.178,69.887,70.000,70.167
Thu Jan 16 17:16:48 2020,761.686,28.609,70.453,70.181,69.904,70.000,70.161
Thu Jan 16 17:16:48 2020,762.503,28.610,70.447,70.177,69.896,70.000,70.167
Thu Jan 16 17:16:49 2020,763.302,28.610,70.445,70.174,69.896,70.000,70.167
Thu Jan 16 17:16:50 2020,764.119,28.610,70.445,70.174,69.953,70.000,70.167
Thu Jan 16 17:16:51 2020,764.919,28.609,70.451,70.175,69.649,70.000,70.182
Thu Jan 16 17:16:52 2020,765.735,28.609,70.449,70.172,69.909,70.000,70.083
Thu Jan 16 17:16:52 2020,766.535,28.609,70.449,70.172,69.909,70.000,70.083
Thu Jan 16 17:16:53 2020,767.351,28.609,70.440,70.170,69.889,70.000,70.172
Thu Jan 16 17:16:54 2020,768.151,28.611,70.441,70.168,69.877,70.000,70.156
Thu Jan 16 17:16:55 2020,768.967,28.612,70.437,70.165,69.930,70.000,70.156
Thu Jan 16 17:16:56 2020,769.782,28.612,70.437,70.165,69.930,70.000,70.156
Thu Jan 16 17:16:56 2020,770.583,28.613,70.434,70.163,69.997,70.000,70.167
Thu Jan 16 17:16:57 2020,771.398,28.611,70.431,70.161,69.931,70.000,70.188
Thu Jan 16 17:16:58 2020,772.199,28.611,70.430,70.161,69.931,70.000,70.188
Thu Jan 16 17:16:59 2020,773.014,28.612,70.430,70.159,69.911,70.000,70.167
Thu Jan 16 17:17:00 2020,773.815,28.613,70.427,70.156,69.928,70.000,70.161
Thu Jan 16 17:17:01 2020,774.630,28.614,70.427,70.154,69.879,70.000,70.161
Thu Jan 16 17:17:01 2020,775.431,28.614,70.427,70.154,69.879,70.000,70.161
Thu Jan 16 17:17:02 2020,776.246,28.614,70.424,70.152,69.891,70.000,70.146
Thu Jan 16 17:17:03 2020,777.047,28.614,70.422,70.151,69.872,70.000,70.151
Thu Jan 16 17:17:04 2020,777.862,28.614,70.420,70.151,69.860,70.000,70.151
Thu Jan 16 17:17:05 2020,778.663,28.614,70.420,70.151,69.860,70.000,70.141
Thu Jan 16 17:17:05 2020,779.478,28.613,70.423,70.150,70.008,70.000,70.135
Thu Jan 16 17:17:06 2020,780.294,28.614,70.417,70.147,69.752,70.000,70.188
Thu Jan 16 17:17:07 2020,781.094,28.614,70.411,70.147,69.752,70.000,70.188
Thu Jan 16 17:17:08 2020,781.910,28.615,70.411,70.142,70.034,70.000,70.099
Thu Jan 16 17:17:09 2020,782.710,28.615,70.412,70.140,69.868,70.000,70.193
Thu Jan 16 17:17:09 2020,783.526,28.616,70.411,70.138,69.856,70.000,70.130
Thu Jan 16 17:17:10 2020,784.326,28.616,70.411,70.138,69.856,70.000,70.130
Thu Jan 16 17:17:11 2020,785.142,28.618,70.409,70.136,70.000,70.000,70.125
Thu Jan 16 17:17:12 2020,785.942,28.618,70.406,70.136,69.870,70.000,70.177
Thu Jan 16 17:17:13 2020,786.758,28.619,70.402,70.132,69.963,70.000,70.172
Thu Jan 16 17:17:13 2020,787.558,28.619,70.402,70.132,69.963,70.000,70.125
Thu Jan 16 17:17:14 2020,788.375,28.621,70.407,70.133,69.672,70.000,70.156
Thu Jan 16 17:17:15 2020,789.174,28.622,70.400,70.129,69.943,70.000,70.068
Thu Jan 16 17:17:16 2020,789.990,28.622,70.400,70.129,69.943,70.000,70.068
Thu Jan 16 17:17:17 2020,790.806,28.622,70.403,70.128,69.828,70.000,70.151
Thu Jan 16 17:17:17 2020,791.607,28.623,70.400,70.126,69.893,70.000,70.109
Thu Jan 16 17:17:18 2020,792.423,28.624,70.397,70.125,69.822,70.000,70.135
Thu Jan 16 17:17:19 2020,793.223,28.624,70.397,70.125,69.822,70.000,70.135
Thu Jan 16 17:17:20 2020,794.039,28.624,70.395,70.125,69.850,70.000,70.109
Thu Jan 16 17:17:21 2020,794.839,28.624,70.396,70.124,69.592,70.000,70.120
Thu Jan 16 17:17:22 2020,795.655,28.624,70.392,70.122,69.724,70.000,70.115
Thu Jan 16 17:17:22 2020,796.454,28.624,70.392,70.122,69.724,70.000,70.026
Thu Jan 16 17:17:23 2020,797.271,28.625,70.390,70.118,69.852,70.000,70.073
Thu Jan 16 17:17:24 2020,798.070,28.625,70.391,70.117,69.910,70.000,70.109
Thu Jan 16 17:17:25 2020,798.887,28.625,70.391,70.117,69.910,70.000,70.109
Thu Jan 16 17:17:26 2020,799.686,28.626,70.387,70.115,69.840,70.000,70.135
Thu Jan 16 17:17:26 2020,800.503,28.627,70.391,70.115,69.721,70.000,70.104
Thu Jan 16 17:17:27 2020,801.318,28.628,70.386,70.112,69.860,70.000,70.073
Thu Jan 16 17:17:28 2020,802.119,28.628,70.386,70.112,69.860,70.000,70.073
Thu Jan 16 17:17:29 2020,802.934,28.626,70.384,70.111,69.698,70.000,70.115
Thu Jan 16 17:17:30 2020,803.735,28.627,70.386,70.109,69.986,70.000,70.057
Thu Jan 16 17:17:30 2020,804.550,28.626,70.383,70.107,69.906,70.000,70.057
Thu Jan 16 17:17:31 2020,805.351,28.626,70.383,70.107,69.906,70.000,70.151
Thu Jan 16 17:17:32 2020,806.166,28.627,70.390,70.110,69.554,70.000,70.120
Thu Jan 16 17:17:33 2020,806.967,28.624,70.380,70.107,69.911,70.000,70.010
Thu Jan 16 17:17:34 2020,807.782,28.624,70.380,70.107,69.911,70.000,70.010
Thu Jan 16 17:17:34 2020,808.583,28.623,70.379,70.106,69.741,70.000,70.125
Thu Jan 16 17:17:35 2020,809.398,28.622,70.380,70.105,69.828,70.000,70.068
Thu Jan 16 17:17:36 2020,810.199,28.622,70.380,70.105,69.842,70.000,70.094
Thu Jan 16 17:17:37 2020,811.014,28.622,70.380,70.105,69.842,70.000,70.094
Thu Jan 16 17:17:38 2020,811.815,28.623,70.373,70.103,70.033,70.000,70.099
Thu Jan 16 17:17:39 2020,812.630,28.622,70.385,70.107,69.710,70.000,70.161
Thu Jan 16 17:17:39 2020,813.446,28.623,70.384,70.105,69.677,70.000,70.167
Thu Jan 16 17:17:40 2020,814.246,28.623,70.384,70.105,69.677,70.000,70.057
Thu Jan 16 17:17:41 2020,815.062,28.623,70.381,70.106,69.832,70.000,70.047
Thu Jan 16 17:17:42 2020,815.863,28.626,70.383,70.107,69.874,70.000,70.099
Thu Jan 16 17:17:43 2020,816.678,28.626,70.383,70.107,69.874,70.000,70.099
Thu Jan 16 17:17:43 2020,817.478,28.627,70.384,70.109,69.821,70.000,70.109
Thu Jan 16 17:17:44 2020,818.294,28.630,70.389,70.112,69.602,70.000,70.094
Thu Jan 16 17:17:45 2020,819.094,28.631,70.388,70.110,70.336,70.000,70.026
Thu Jan 16 17:17:46 2020,819.910,28.631,70.388,70.110,70.336,70.000,70.026
Thu Jan 16 17:17:47 2020,820.710,28.631,70.392,70.115,69.836,70.000,70.271
Thu Jan 16 17:17:47 2020,821.526,28.633,70.390,70.116,70.181,70.000,70.109
Thu Jan 16 17:17:48 2020,822.326,28.634,70.397,70.121,69.845,70.000,70.104
Thu Jan 16 17:17:49 2020,823.142,28.634,70.397,70.121,69.845,70.000,70.219
Thu Jan 16 17:17:50 2020,823.958,28.635,70.398,70.121,69.963,70.000,70.115
Thu Jan 16 17:17:51 2020,824.759,28.636,70.402,70.124,69.852,70.000,70.151
Thu Jan 16 17:17:51 2020,825.574,28.636,70.402,70.124,69.852,70.000,70.151
Thu Jan 16 17:17:52 2020,826.374,28.636,70.412,70.128,69.669,70.000,70.115
Thu Jan 16 17:17:53 2020,827.190,28.636,70.409,70.130,69.852,70.000,70.062
Thu Jan 16 17:17:54 2020,827.990,28.636,70.411,70.134,69.845,70.000,70.125
Thu Jan 16 17:17:55 2020,828.806,28.636,70.411,70.134,69.845,70.000,70.125
Thu Jan 16 17:17:55 2020,829.606,28.637,70.413,70.134,69.860,70.000,70.125
Thu Jan 16 17:17:56 2020,830.422,28.637,70.410,70.135,69.923,70.000,70.130
Thu Jan 16 17:17:57 2020,831.222,28.636,70.413,70.137,69.761,70.000,70.130
Thu Jan 16 17:17:58 2020,832.038,28.636,70.413,70.137,69.761,70.000,70.151
Thu Jan 16 17:17:59 2020,832.838,28.637,70.412,70.136,69.891,70.000,70.094
Thu Jan 16 17:18:00 2020,833.654,28.635,70.411,70.136,69.961,70.000,70.141
Thu Jan 16 17:18:00 2020,834.470,28.635,70.411,70.136,69.961,70.000,70.141
Thu Jan 16 17:18:01 2020,835.270,28.637,70.410,70.136,69.884,70.000,70.161
Thu Jan 16 17:18:02 2020,836.086,28.637,70.410,70.135,69.855,70.000,70.135
Thu Jan 16 17:18:03 2020,836.886,28.638,70.408,70.134,69.867,70.000,70.125
Thu Jan 16 17:18:04 2020,837.702,28.638,70.408,70.134,69.867,70.000,70.125
Thu Jan 16 17:18:04 2020,838.502,28.639,70.408,70.132,69.752,70.000,70.130
Thu Jan 16 17:18:05 2020,839.318,28.639,70.406,70.128,70.073,70.000,70.094
Thu Jan 16 17:18:06 2020,840.118,28.639,70.404,70.125,69.824,70.000,70.094
Thu Jan 16 17:18:07 2020,840.934,28.639,70.404,70.125,69.824,70.000,70.193
Thu Jan 16 17:18:08 2020,841.734,28.639,70.403,70.125,69.858,70.000,70.109
Thu Jan 16 17:18:08 2020,842.550,28.640,70.400,70.125,69.861,70.000,70.120
Thu Jan 16 17:18:09 2020,843.350,28.640,70.400,70.125,69.861,70.000,70.120
Thu Jan 16 17:18:10 2020,844.166,28.639,70.399,70.126,69.845,70.000,70.125
Thu Jan 16 17:18:11 2020,844.981,28.639,70.397,70.122,69.968,70.000,70.120
Thu Jan 16 17:18:12 2020,845.782,28.639,70.394,70.120,69.829,70.000,70.151
Thu Jan 16 17:18:12 2020,846.597,28.639,70.394,70.120,69.829,70.000,70.151
Thu Jan 16 17:18:13 2020,847.398,28.639,70.393,70.117,69.778,70.000,70.109
Thu Jan 16 17:18:14 2020,848.213,28.641,70.387,70.112,69.844,70.000,70.089
Thu Jan 16 17:18:15 2020,849.014,28.641,70.390,70.112,69.452,70.000,70.089
Thu Jan 16 17:18:16 2020,849.829,28.641,70.390,70.112,69.452,70.000,70.109
Thu Jan 16 17:18:17 2020,850.630,28.642,70.379,70.103,70.123,70.000,69.974
Thu Jan 16 17:18:17 2020,851.445,28.643,70.378,70.100,69.904,70.000,70.193
Thu Jan 16 17:18:18 2020,852.246,28.643,70.378,70.100,69.904,70.000,70.193
Thu Jan 16 17:18:19 2020,853.061,28.644,70.374,70.099,69.861,70.000,70.120
Thu Jan 16 17:18:20 2020,853.863,28.644,70.371,70.095,69.908,70.000,70.104
Thu Jan 16 17:18:21 2020,854.677,28.647,70.367,70.093,69.826,70.000,70.120
Thu Jan 16 17:18:21 2020,855.494,28.647,70.367,70.093,69.826,70.000,70.120
Thu Jan 16 17:18:22 2020,856.293,28.650,70.363,70.089,69.831,70.000,70.083
Thu Jan 16 17:18:23 2020,857.110,28.651,70.360,70.085,69.805,70.000,70.089
Thu Jan 16 17:18:24 2020,857.909,28.651,70.354,70.082,69.805,70.000,70.089
Thu Jan 16 17:18:25 2020,858.726,28.653,70.354,70.082,69.958,70.000,70.078
Thu Jan 16 17:18:25 2020,859.525,28.654,70.354,70.079,69.833,70.000,70.125
Thu Jan 16 17:18:26 2020,860.341,28.656,70.352,70.076,69.811,70.000,70.083
Thu Jan 16 17:18:27 2020,861.141,28.656,70.352,70.076,69.811,70.000,70.083
Thu Jan 16 17:18:28 2020,861.958,28.657,70.351,70.075,69.797,70.000,70.068
Thu Jan 16 17:18:29 2020,862.757,28.657,70.353,70.076,69.700,70.000,70.068
Thu Jan 16 17:18:29 2020,863.574,28.658,70.352,70.074,69.778,70.000,70.068
Thu Jan 16 17:18:30 2020,864.373,28.658,70.352,70.074,69.778,70.000,70.031
Thu Jan 16 17:18:31 2020,865.190,28.658,70.353,70.073,69.717,70.000,70.057
Thu Jan 16 17:18:32 2020,865.989,28.657,70.353,70.073,69.864,70.000,70.036
Thu Jan 16 17:18:33 2020,866.806,28.657,70.353,70.073,69.864,70.000,70.036
Thu Jan 16 17:18:34 2020,867.621,28.657,70.355,70.075,69.805,70.000,70.089
Thu Jan 16 17:18:34 2020,868.422,28.658,70.360,70.078,69.609,70.000,70.068
Thu Jan 16 17:18:35 2020,869.237,28.657,70.363,70.081,69.523,70.000,70.005
Thu Jan 16 17:18:36 2020,870.038,28.657,70.363,70.081,69.523,70.000,70.005
Thu Jan 16 17:18:37 2020,870.853,28.656,70.358,70.081,69.907,70.000,69.984
Thu Jan 16 17:18:38 2020,871.654,28.656,70.362,70.082,69.758,70.000,70.109
Thu Jan 16 17:18:38 2020,872.469,28.659,70.365,70.083,69.811,70.000,70.115
