t,t_sec,Tamb,PV1,PV2,PV3,SP,PV_prom 
Wed Jan 15 11:55:12 2020,4420.520,24.526,69.757,70.258,69.855,70.000,69.948
Wed Jan 15 11:55:13 2020,4421.336,24.526,69.757,70.258,69.855,70.000,69.948
Wed Jan 15 11:55:14 2020,4422.136,24.523,69.759,70.258,69.857,70.000,69.948
Wed Jan 15 11:55:14 2020,4422.952,24.520,69.758,70.258,69.857,70.000,69.948
Wed Jan 15 11:55:15 2020,4423.752,24.520,69.761,70.259,69.857,70.000,69.948
Wed Jan 15 11:55:16 2020,4424.568,24.518,69.761,70.259,69.857,70.000,69.948
Wed Jan 15 11:55:17 2020,4425.368,24.517,69.760,70.258,69.856,70.000,69.948
Wed Jan 15 11:55:18 2020,4426.184,24.516,69.760,70.259,69.855,70.000,69.948
Wed Jan 15 11:55:18 2020,4426.984,24.516,69.760,70.259,69.855,70.000,69.948
Wed Jan 15 11:55:19 2020,4427.800,24.512,69.760,70.258,69.857,70.000,69.948
Wed Jan 15 11:55:20 2020,4428.600,24.512,69.758,70.259,69.858,70.000,69.948
Wed Jan 15 11:55:21 2020,4429.416,24.508,69.761,70.259,69.858,70.000,69.948
Wed Jan 15 11:55:22 2020,4430.217,24.508,69.761,70.259,69.858,70.000,69.948
Wed Jan 15 11:55:22 2020,4431.032,24.508,69.759,70.259,69.859,70.000,69.948
Wed Jan 15 11:55:23 2020,4431.847,24.506,69.761,70.260,69.858,70.000,69.948
Wed Jan 15 11:55:24 2020,4432.648,24.506,69.760,70.260,69.858,70.000,69.948
Wed Jan 15 11:55:25 2020,4433.463,24.505,69.760,70.260,69.860,70.000,69.948
Wed Jan 15 11:55:26 2020,4434.264,24.502,69.760,70.261,69.860,70.000,69.953
Wed Jan 15 11:55:26 2020,4435.079,24.500,69.760,70.261,69.859,70.000,69.953
Wed Jan 15 11:55:27 2020,4435.880,24.500,69.760,70.261,69.859,70.000,69.953
Wed Jan 15 11:55:28 2020,4436.695,24.499,69.759,70.260,69.861,70.000,69.948
Wed Jan 15 11:55:29 2020,4437.496,24.496,69.760,70.261,69.861,70.000,69.953
Wed Jan 15 11:55:30 2020,4438.313,24.492,69.760,70.262,69.861,70.000,69.953
Wed Jan 15 11:55:30 2020,4439.112,24.492,69.760,70.262,69.861,70.000,69.953
Wed Jan 15 11:55:31 2020,4439.929,24.490,69.760,70.261,69.862,70.000,69.953
Wed Jan 15 11:55:32 2020,4440.728,24.486,69.761,70.262,69.861,70.000,69.953
Wed Jan 15 11:55:33 2020,4441.544,24.486,69.762,70.262,69.861,70.000,69.953
Wed Jan 15 11:55:34 2020,4442.344,24.483,69.762,70.263,69.862,70.000,69.953
Wed Jan 15 11:55:35 2020,4443.160,24.480,69.761,70.262,69.862,70.000,69.953
Wed Jan 15 11:55:35 2020,4443.976,24.479,69.760,70.262,69.861,70.000,69.953
Wed Jan 15 11:55:36 2020,4444.777,24.479,69.760,70.262,69.861,70.000,69.953
Wed Jan 15 11:55:37 2020,4445.592,24.478,69.760,70.263,69.862,70.000,69.953
Wed Jan 15 11:55:38 2020,4446.393,24.477,69.760,70.263,69.861,70.000,69.953
Wed Jan 15 11:55:39 2020,4447.208,24.477,69.760,70.263,69.863,70.000,69.953
Wed Jan 15 11:55:39 2020,4448.008,24.477,69.760,70.263,69.863,70.000,69.953
Wed Jan 15 11:55:40 2020,4448.824,24.478,69.760,70.263,69.861,70.000,69.953
Wed Jan 15 11:55:41 2020,4449.624,24.477,69.762,70.262,69.862,70.000,69.953
Wed Jan 15 11:55:42 2020,4450.440,24.477,69.762,70.262,69.862,70.000,69.953
Wed Jan 15 11:55:43 2020,4451.240,24.478,69.762,70.264,69.863,70.000,69.953
Wed Jan 15 11:55:43 2020,4452.056,24.478,69.763,70.264,69.863,70.000,69.953
Wed Jan 15 11:55:44 2020,4452.856,24.478,69.763,70.264,69.864,70.000,69.953
Wed Jan 15 11:55:45 2020,4453.672,24.478,69.763,70.264,69.864,70.000,69.953
Wed Jan 15 11:55:46 2020,4454.488,24.478,69.765,70.266,69.863,70.000,69.953
Wed Jan 15 11:55:47 2020,4455.288,24.479,69.765,70.264,69.864,70.000,69.958
Wed Jan 15 11:55:47 2020,4456.104,24.479,69.768,70.265,69.864,70.000,69.953
Wed Jan 15 11:55:48 2020,4456.904,24.479,69.768,70.265,69.864,70.000,69.953
Wed Jan 15 11:55:49 2020,4457.721,24.479,69.768,70.265,69.864,70.000,69.958
Wed Jan 15 11:55:50 2020,4458.520,24.478,69.767,70.265,69.864,70.000,69.958
Wed Jan 15 11:55:51 2020,4459.336,24.478,69.767,70.265,69.864,70.000,69.958
Wed Jan 15 11:55:52 2020,4460.136,24.478,69.767,70.266,69.864,70.000,69.958
Wed Jan 15 11:55:52 2020,4460.952,24.479,69.767,70.266,69.865,70.000,69.964
Wed Jan 15 11:55:53 2020,4461.752,24.479,69.767,70.266,69.865,70.000,69.964
Wed Jan 15 11:55:54 2020,4462.568,24.479,69.767,70.266,69.865,70.000,69.964
Wed Jan 15 11:55:55 2020,4463.368,24.479,69.767,70.267,69.866,70.000,69.964
Wed Jan 15 11:55:56 2020,4464.184,24.480,69.767,70.267,69.865,70.000,69.964
Wed Jan 15 11:55:56 2020,4465.000,24.481,69.768,70.267,69.866,70.000,69.964
Wed Jan 15 11:55:57 2020,4465.800,24.481,69.768,70.267,69.866,70.000,69.964
Wed Jan 15 11:55:58 2020,4466.615,24.482,69.769,70.268,69.867,70.000,69.964
Wed Jan 15 11:55:59 2020,4467.416,24.483,69.770,70.268,69.868,70.000,69.964
Wed Jan 15 11:56:00 2020,4468.232,24.483,69.770,70.268,69.868,70.000,69.964
Wed Jan 15 11:56:00 2020,4469.032,24.485,69.770,70.268,69.867,70.000,69.964
Wed Jan 15 11:56:01 2020,4469.847,24.486,69.771,70.269,69.868,70.000,69.964
Wed Jan 15 11:56:02 2020,4470.648,24.486,69.772,70.270,69.870,70.000,69.964
Wed Jan 15 11:56:03 2020,4471.463,24.486,69.772,70.270,69.870,70.000,69.964
Wed Jan 15 11:56:04 2020,4472.264,24.488,69.771,70.270,69.869,70.000,69.964
Wed Jan 15 11:56:04 2020,4473.080,24.486,69.771,70.269,69.870,70.000,69.964
Wed Jan 15 11:56:05 2020,4473.880,24.485,69.772,70.270,69.869,70.000,69.964
Wed Jan 15 11:56:06 2020,4474.695,24.485,69.772,70.270,69.869,70.000,69.964
Wed Jan 15 11:56:07 2020,4475.512,24.482,69.773,70.271,69.869,70.000,69.964
Wed Jan 15 11:56:08 2020,4476.311,24.479,69.773,70.271,69.870,70.000,69.964
Wed Jan 15 11:56:09 2020,4477.128,24.479,69.773,70.271,69.870,70.000,69.964
Wed Jan 15 11:56:09 2020,4477.928,24.477,69.773,70.272,69.871,70.000,69.964
Wed Jan 15 11:56:10 2020,4478.744,24.475,69.773,70.272,69.870,70.000,69.964
Wed Jan 15 11:56:11 2020,4479.544,24.474,69.773,70.271,69.870,70.000,69.964
Wed Jan 15 11:56:12 2020,4480.360,24.474,69.773,70.271,69.870,70.000,69.964
Wed Jan 15 11:56:13 2020,4481.159,24.476,69.773,70.272,69.871,70.000,69.964
Wed Jan 15 11:56:13 2020,4481.976,24.478,69.773,70.272,69.871,70.000,69.964
Wed Jan 15 11:56:14 2020,4482.776,24.479,69.773,70.272,69.870,70.000,69.964
Wed Jan 15 11:56:15 2020,4483.592,24.479,69.773,70.272,69.870,70.000,69.964
Wed Jan 15 11:56:16 2020,4484.392,24.481,69.772,70.272,69.871,70.000,69.964
Wed Jan 15 11:56:17 2020,4485.208,24.484,69.771,70.273,69.869,70.000,69.964
Wed Jan 15 11:56:17 2020,4486.007,24.484,69.771,70.273,69.869,70.000,69.964
Wed Jan 15 11:56:18 2020,4486.824,24.486,69.770,70.273,69.869,70.000,69.964
Wed Jan 15 11:56:19 2020,4487.639,24.488,69.771,70.273,69.868,70.000,69.964
Wed Jan 15 11:56:20 2020,4488.440,24.490,69.771,70.273,69.867,70.000,69.964
Wed Jan 15 11:56:21 2020,4489.255,24.490,69.771,70.273,69.867,70.000,69.964
Wed Jan 15 11:56:21 2020,4490.056,24.488,69.772,70.273,69.868,70.000,69.964
Wed Jan 15 11:56:22 2020,4490.871,24.484,69.772,70.272,69.870,70.000,69.964
Wed Jan 15 11:56:23 2020,4491.672,24.479,69.771,70.273,69.870,70.000,69.964
Wed Jan 15 11:56:24 2020,4492.487,24.479,69.771,70.273,69.870,70.000,69.964
Wed Jan 15 11:56:25 2020,4493.288,24.476,69.772,70.273,69.871,70.000,69.964
Wed Jan 15 11:56:25 2020,4494.103,24.471,69.772,70.273,69.872,70.000,69.964
Wed Jan 15 11:56:26 2020,4494.904,24.471,69.772,70.273,69.872,70.000,69.964
Wed Jan 15 11:56:27 2020,4495.719,24.466,69.772,70.273,69.871,70.000,69.964
Wed Jan 15 11:56:28 2020,4496.520,24.463,69.773,70.274,69.871,70.000,69.964
Wed Jan 15 11:56:29 2020,4497.335,24.462,69.773,70.274,69.872,70.000,69.964
Wed Jan 15 11:56:30 2020,4498.151,24.462,69.773,70.274,69.872,70.000,69.964
Wed Jan 15 11:56:30 2020,4498.951,24.463,69.775,70.274,69.871,70.000,69.964
Wed Jan 15 11:56:31 2020,4499.767,24.465,69.774,70.274,69.871,70.000,69.964
Wed Jan 15 11:56:32 2020,4500.567,24.467,69.774,70.275,69.869,70.000,69.964
Wed Jan 15 11:56:33 2020,4501.383,24.467,69.774,70.275,69.869,70.000,69.964
Wed Jan 15 11:56:34 2020,4502.183,24.470,69.774,70.274,69.872,70.000,69.964
Wed Jan 15 11:56:34 2020,4502.999,24.473,69.776,70.274,69.873,70.000,69.964
Wed Jan 15 11:56:35 2020,4503.799,24.473,69.776,70.274,69.873,70.000,69.964
Wed Jan 15 11:56:36 2020,4504.615,24.475,69.776,70.274,69.874,70.000,69.964
Wed Jan 15 11:56:37 2020,4505.415,24.481,69.775,70.275,69.872,70.000,69.964
Wed Jan 15 11:56:38 2020,4506.232,24.485,69.774,70.275,69.870,70.000,69.964
Wed Jan 15 11:56:38 2020,4507.031,24.485,69.774,70.275,69.870,70.000,69.964
Wed Jan 15 11:56:39 2020,4507.847,24.488,69.775,70.275,69.870,70.000,69.964
Wed Jan 15 11:56:40 2020,4508.663,24.492,69.775,70.275,69.872,70.000,69.964
Wed Jan 15 11:56:41 2020,4509.463,24.496,69.775,70.275,69.873,70.000,69.964
Wed Jan 15 11:56:42 2020,4510.279,24.496,69.775,70.275,69.873,70.000,69.964
Wed Jan 15 11:56:42 2020,4511.079,24.500,69.776,70.276,69.873,70.000,69.964
Wed Jan 15 11:56:43 2020,4511.895,24.503,69.777,70.276,69.874,70.000,69.964
Wed Jan 15 11:56:44 2020,4512.695,24.503,69.777,70.276,69.874,70.000,69.964
Wed Jan 15 11:56:45 2020,4513.511,24.507,69.777,70.276,69.874,70.000,69.964
Wed Jan 15 11:56:46 2020,4514.311,24.510,69.777,70.276,69.874,70.000,69.964
Wed Jan 15 11:56:47 2020,4515.127,24.513,69.778,70.276,69.873,70.000,69.964
Wed Jan 15 11:56:47 2020,4515.927,24.513,69.778,70.276,69.873,70.000,69.964
Wed Jan 15 11:56:48 2020,4516.743,24.517,69.778,70.276,69.874,70.000,69.964
Wed Jan 15 11:56:49 2020,4517.543,24.520,69.778,70.276,69.875,70.000,69.964
Wed Jan 15 11:56:50 2020,4518.359,24.523,69.779,70.276,69.874,70.000,69.964
Wed Jan 15 11:56:51 2020,4519.175,24.523,69.779,70.276,69.874,70.000,69.969
Wed Jan 15 11:56:51 2020,4519.975,24.525,69.779,70.277,69.874,70.000,69.964
Wed Jan 15 11:56:52 2020,4520.791,24.528,69.781,70.276,69.875,70.000,69.964
Wed Jan 15 11:56:53 2020,4521.591,24.528,69.781,70.276,69.875,70.000,69.964
Wed Jan 15 11:56:54 2020,4522.407,24.530,69.780,70.276,69.874,70.000,69.969
Wed Jan 15 11:56:55 2020,4523.207,24.532,69.780,70.277,69.873,70.000,69.964
Wed Jan 15 11:56:55 2020,4524.023,24.535,69.780,70.276,69.873,70.000,69.964
Wed Jan 15 11:56:56 2020,4524.823,24.535,69.780,70.276,69.873,70.000,69.964
Wed Jan 15 11:56:57 2020,4525.639,24.538,69.780,70.277,69.872,70.000,69.964
Wed Jan 15 11:56:58 2020,4526.439,24.541,69.780,70.277,69.874,70.000,69.964
Wed Jan 15 11:56:59 2020,4527.255,24.541,69.779,70.277,69.874,70.000,69.964
Wed Jan 15 11:56:59 2020,4528.055,24.542,69.779,70.277,69.874,70.000,69.964
Wed Jan 15 11:57:00 2020,4528.871,24.543,69.780,70.278,69.873,70.000,69.964
Wed Jan 15 11:57:01 2020,4529.671,24.542,69.780,70.277,69.874,70.000,69.964
Wed Jan 15 11:57:02 2020,4530.487,24.542,69.780,70.277,69.874,70.000,69.964
Wed Jan 15 11:57:03 2020,4531.302,24.539,69.780,70.278,69.874,70.000,69.964
Wed Jan 15 11:57:03 2020,4532.103,24.536,69.781,70.277,69.875,70.000,69.964
Wed Jan 15 11:57:04 2020,4532.918,24.533,69.779,70.279,69.875,70.000,69.964
Wed Jan 15 11:57:05 2020,4533.720,24.533,69.779,70.279,69.875,70.000,69.969
Wed Jan 15 11:57:06 2020,4534.534,24.529,69.780,70.278,69.875,70.000,69.969
Wed Jan 15 11:57:07 2020,4535.335,24.528,69.778,70.279,69.876,70.000,69.969
Wed Jan 15 11:57:08 2020,4536.150,24.528,69.778,70.279,69.876,70.000,69.969
Wed Jan 15 11:57:08 2020,4536.951,24.529,69.778,70.279,69.877,70.000,69.969
Wed Jan 15 11:57:09 2020,4537.766,24.531,69.778,70.279,69.877,70.000,69.969
Wed Jan 15 11:57:10 2020,4538.567,24.534,69.777,70.280,69.878,70.000,69.969
Wed Jan 15 11:57:11 2020,4539.382,24.534,69.777,70.280,69.878,70.000,69.969
Wed Jan 15 11:57:12 2020,4540.183,24.538,69.777,70.280,69.878,70.000,69.969
Wed Jan 15 11:57:12 2020,4540.998,24.543,69.778,70.279,69.879,70.000,69.969
Wed Jan 15 11:57:13 2020,4541.815,24.546,69.778,70.281,69.880,70.000,69.969
Wed Jan 15 11:57:14 2020,4542.615,24.546,69.778,70.281,69.880,70.000,69.969
Wed Jan 15 11:57:15 2020,4543.431,24.551,69.780,70.281,69.880,70.000,69.969
Wed Jan 15 11:57:16 2020,4544.230,24.555,69.780,70.281,69.882,70.000,69.969
Wed Jan 15 11:57:16 2020,4545.047,24.555,69.780,70.281,69.882,70.000,69.969
Wed Jan 15 11:57:17 2020,4545.846,24.560,69.781,70.282,69.882,70.000,69.969
Wed Jan 15 11:57:18 2020,4546.663,24.565,69.779,70.281,69.882,70.000,69.974
Wed Jan 15 11:57:19 2020,4547.462,24.570,69.780,70.282,69.882,70.000,69.969
Wed Jan 15 11:57:20 2020,4548.279,24.570,69.780,70.282,69.882,70.000,69.969
Wed Jan 15 11:57:20 2020,4549.078,24.574,69.780,70.281,69.881,70.000,69.974
Wed Jan 15 11:57:21 2020,4549.895,24.579,69.781,70.282,69.883,70.000,69.969
Wed Jan 15 11:57:22 2020,4550.694,24.583,69.780,70.281,69.886,70.000,69.969
Wed Jan 15 11:57:23 2020,4551.511,24.583,69.780,70.281,69.886,70.000,69.974
Wed Jan 15 11:57:24 2020,4552.326,24.585,69.778,70.282,69.886,70.000,69.969
Wed Jan 15 11:57:25 2020,4553.127,24.589,69.777,70.283,69.885,70.000,69.974
Wed Jan 15 11:57:25 2020,4553.942,24.589,69.777,70.283,69.885,70.000,69.974
Wed Jan 15 11:57:26 2020,4554.743,24.590,69.776,70.282,69.886,70.000,69.974
Wed Jan 15 11:57:27 2020,4555.558,24.592,69.777,70.283,69.886,70.000,69.974
Wed Jan 15 11:57:28 2020,4556.359,24.590,69.777,70.284,69.886,70.000,69.974
Wed Jan 15 11:57:29 2020,4557.174,24.590,69.777,70.284,69.886,70.000,69.974
Wed Jan 15 11:57:29 2020,4557.975,24.587,69.775,70.283,69.887,70.000,69.974
Wed Jan 15 11:57:30 2020,4558.791,24.586,69.773,70.284,69.887,70.000,69.974
Wed Jan 15 11:57:31 2020,4559.591,24.585,69.773,70.284,69.885,70.000,69.974
Wed Jan 15 11:57:32 2020,4560.407,24.585,69.773,70.284,69.885,70.000,69.974
Wed Jan 15 11:57:33 2020,4561.207,24.585,69.775,70.285,69.886,70.000,69.974
Wed Jan 15 11:57:33 2020,4562.023,24.584,69.779,70.285,69.885,70.000,69.974
Wed Jan 15 11:57:34 2020,4562.838,24.584,69.779,70.285,69.885,70.000,69.974
Wed Jan 15 11:57:35 2020,4563.639,24.585,69.777,70.285,69.884,70.000,69.974
Wed Jan 15 11:57:36 2020,4564.454,24.584,69.778,70.284,69.884,70.000,69.974
Wed Jan 15 11:57:37 2020,4565.255,24.581,69.777,70.284,69.882,70.000,69.974
Wed Jan 15 11:57:37 2020,4566.070,24.581,69.777,70.284,69.882,70.000,69.974
Wed Jan 15 11:57:38 2020,4566.871,24.581,69.776,70.285,69.883,70.000,69.974
Wed Jan 15 11:57:39 2020,4567.686,24.582,69.776,70.285,69.884,70.000,69.974
Wed Jan 15 11:57:40 2020,4568.487,24.582,69.777,70.284,69.883,70.000,69.974
Wed Jan 15 11:57:41 2020,4569.302,24.583,69.777,70.284,69.883,70.000,69.974
Wed Jan 15 11:57:41 2020,4570.103,24.585,69.778,70.285,69.883,70.000,69.974
Wed Jan 15 11:57:42 2020,4570.918,24.584,69.776,70.285,69.883,70.000,69.974
Wed Jan 15 11:57:43 2020,4571.720,24.584,69.776,70.285,69.883,70.000,69.974
Wed Jan 15 11:57:44 2020,4572.534,24.583,69.779,70.285,69.884,70.000,69.974
Wed Jan 15 11:57:45 2020,4573.351,24.583,69.779,70.286,69.883,70.000,69.974
Wed Jan 15 11:57:46 2020,4574.150,24.582,69.780,70.285,69.883,70.000,69.974
Wed Jan 15 11:57:46 2020,4574.967,24.582,69.780,70.285,69.883,70.000,69.974
Wed Jan 15 11:57:47 2020,4575.766,24.585,69.780,70.286,69.882,70.000,69.974
Wed Jan 15 11:57:48 2020,4576.583,24.586,69.781,70.285,69.882,70.000,69.974
Wed Jan 15 11:57:49 2020,4577.382,24.586,69.781,70.287,69.883,70.000,69.974
Wed Jan 15 11:57:50 2020,4578.199,24.590,69.781,70.287,69.883,70.000,69.974
Wed Jan 15 11:57:50 2020,4578.998,24.592,69.781,70.286,69.882,70.000,69.974
Wed Jan 15 11:57:51 2020,4579.815,24.595,69.783,70.286,69.883,70.000,69.974
Wed Jan 15 11:57:52 2020,4580.614,24.595,69.783,70.286,69.883,70.000,69.974
Wed Jan 15 11:57:53 2020,4581.431,24.599,69.783,70.287,69.882,70.000,69.979
Wed Jan 15 11:57:54 2020,4582.230,24.601,69.784,70.287,69.881,70.000,69.979
Wed Jan 15 11:57:54 2020,4583.047,24.604,69.784,70.286,69.882,70.000,69.979
Wed Jan 15 11:57:55 2020,4583.846,24.604,69.784,70.286,69.882,70.000,69.979
Wed Jan 15 11:57:56 2020,4584.663,24.609,69.786,70.286,69.882,70.000,69.979
Wed Jan 15 11:57:57 2020,4585.478,24.611,69.786,70.286,69.881,70.000,69.979
Wed Jan 15 11:57:58 2020,4586.279,24.611,69.788,70.287,69.881,70.000,69.979
Wed Jan 15 11:57:58 2020,4587.094,24.614,69.788,70.287,69.880,70.000,69.979
Wed Jan 15 11:57:59 2020,4587.895,24.615,69.787,70.287,69.880,70.000,69.979
Wed Jan 15 11:58:00 2020,4588.710,24.618,69.788,70.287,69.881,70.000,69.979
Wed Jan 15 11:58:01 2020,4589.511,24.618,69.788,70.287,69.881,70.000,69.979
Wed Jan 15 11:58:02 2020,4590.326,24.620,69.789,70.287,69.881,70.000,69.979
Wed Jan 15 11:58:03 2020,4591.127,24.624,69.789,70.286,69.880,70.000,69.979
Wed Jan 15 11:58:03 2020,4591.942,24.627,69.789,70.287,69.881,70.000,69.979
Wed Jan 15 11:58:04 2020,4592.743,24.627,69.789,70.287,69.881,70.000,69.979
Wed Jan 15 11:58:05 2020,4593.558,24.628,69.791,70.287,69.881,70.000,69.979
Wed Jan 15 11:58:06 2020,4594.359,24.631,69.791,70.288,69.881,70.000,69.979
Wed Jan 15 11:58:07 2020,4595.174,24.631,69.790,70.286,69.881,70.000,69.979
Wed Jan 15 11:58:07 2020,4595.990,24.632,69.790,70.286,69.881,70.000,69.979
Wed Jan 15 11:58:08 2020,4596.790,24.636,69.792,70.287,69.882,70.000,69.979
Wed Jan 15 11:58:09 2020,4597.606,24.638,69.789,70.287,69.881,70.000,69.979
Wed Jan 15 11:58:10 2020,4598.406,24.638,69.789,70.287,69.881,70.000,69.979
Wed Jan 15 11:58:11 2020,4599.222,24.639,69.792,70.287,69.881,70.000,69.979
Wed Jan 15 11:58:11 2020,4600.022,24.642,69.791,70.288,69.881,70.000,69.979
Wed Jan 15 11:58:12 2020,4600.838,24.642,69.795,70.288,69.881,70.000,69.979
Wed Jan 15 11:58:13 2020,4601.638,24.642,69.795,70.288,69.881,70.000,69.979
Wed Jan 15 11:58:14 2020,4602.454,24.641,69.794,70.289,69.881,70.000,69.979
Wed Jan 15 11:58:15 2020,4603.254,24.640,69.793,70.289,69.881,70.000,69.979
Wed Jan 15 11:58:15 2020,4604.070,24.640,69.792,70.289,69.881,70.000,69.979
Wed Jan 15 11:58:16 2020,4604.870,24.638,69.792,70.288,69.883,70.000,69.979
Wed Jan 15 11:58:17 2020,4605.686,24.637,69.791,70.289,69.883,70.000,69.979
Wed Jan 15 11:58:18 2020,4606.501,24.635,69.789,70.289,69.883,70.000,69.979
Wed Jan 15 11:58:19 2020,4607.302,24.635,69.789,70.289,69.883,70.000,69.979
Wed Jan 15 11:58:20 2020,4608.117,24.632,69.787,70.289,69.882,70.000,69.979
Wed Jan 15 11:58:20 2020,4608.918,24.629,69.791,70.289,69.884,70.000,69.979
Wed Jan 15 11:58:21 2020,4609.734,24.626,69.792,70.289,69.884,70.000,69.979
Wed Jan 15 11:58:22 2020,4610.534,24.626,69.792,70.289,69.884,70.000,69.979
Wed Jan 15 11:58:23 2020,4611.349,24.625,69.792,70.290,69.885,70.000,69.979
Wed Jan 15 11:58:24 2020,4612.150,24.624,69.791,70.290,69.885,70.000,69.979
Wed Jan 15 11:58:24 2020,4612.965,24.624,69.791,70.290,69.885,70.000,69.979
Wed Jan 15 11:58:25 2020,4613.766,24.623,69.792,70.290,69.884,70.000,69.979
Wed Jan 15 11:58:26 2020,4614.581,24.622,69.791,70.289,69.886,70.000,69.979
Wed Jan 15 11:58:27 2020,4615.382,24.617,69.792,70.290,69.886,70.000,69.979
Wed Jan 15 11:58:28 2020,4616.198,24.617,69.792,70.290,69.886,70.000,69.979
Wed Jan 15 11:58:28 2020,4617.014,24.614,69.793,70.291,69.887,70.000,69.979
Wed Jan 15 11:58:29 2020,4617.813,24.612,69.791,70.290,69.887,70.000,69.979
Wed Jan 15 11:58:30 2020,4618.630,24.608,69.793,70.291,69.886,70.000,69.979
Wed Jan 15 11:58:31 2020,4619.430,24.608,69.793,70.291,69.886,70.000,69.979
Wed Jan 15 11:58:32 2020,4620.246,24.604,69.794,70.291,69.887,70.000,69.979
Wed Jan 15 11:58:32 2020,4621.046,24.601,69.792,70.291,69.886,70.000,69.979
Wed Jan 15 11:58:33 2020,4621.862,24.601,69.792,70.291,69.886,70.000,69.979
Wed Jan 15 11:58:34 2020,4622.662,24.597,69.791,70.291,69.887,70.000,69.979
Wed Jan 15 11:58:35 2020,4623.478,24.595,69.791,70.292,69.888,70.000,69.979
Wed Jan 15 11:58:36 2020,4624.278,24.592,69.790,70.291,69.888,70.000,69.979
Wed Jan 15 11:58:36 2020,4625.094,24.592,69.790,70.291,69.888,70.000,69.979
Wed Jan 15 11:58:37 2020,4625.894,24.588,69.792,70.292,69.888,70.000,69.979
Wed Jan 15 11:58:38 2020,4626.710,24.585,69.791,70.293,69.890,70.000,69.979
Wed Jan 15 11:58:39 2020,4627.510,24.584,69.791,70.293,69.889,70.000,69.979
Wed Jan 15 11:58:40 2020,4628.326,24.584,69.791,70.293,69.889,70.000,69.979
Wed Jan 15 11:58:41 2020,4629.141,24.581,69.792,70.293,69.890,70.000,69.979
Wed Jan 15 11:58:41 2020,4629.942,24.580,69.792,70.293,69.891,70.000,69.979
Wed Jan 15 11:58:42 2020,4630.757,24.580,69.792,70.293,69.891,70.000,69.979
Wed Jan 15 11:58:43 2020,4631.558,24.578,69.791,70.294,69.890,70.000,69.984
Wed Jan 15 11:58:44 2020,4632.373,24.576,69.793,70.294,69.891,70.000,69.979
Wed Jan 15 11:58:45 2020,4633.174,24.573,69.792,70.294,69.890,70.000,69.984
Wed Jan 15 11:58:45 2020,4633.989,24.573,69.792,70.294,69.890,70.000,69.984
Wed Jan 15 11:58:46 2020,4634.790,24.573,69.790,70.293,69.891,70.000,69.979
Wed Jan 15 11:58:47 2020,4635.605,24.571,69.791,70.294,69.891,70.000,69.984
Wed Jan 15 11:58:48 2020,4636.406,24.570,69.791,70.295,69.891,70.000,69.984
Wed Jan 15 11:58:49 2020,4637.221,24.570,69.791,70.295,69.891,70.000,69.984
Wed Jan 15 11:58:49 2020,4638.022,24.567,69.792,70.295,69.892,70.000,69.984
Wed Jan 15 11:58:50 2020,4638.837,24.567,69.792,70.295,69.892,70.000,69.984
Wed Jan 15 11:58:51 2020,4639.654,24.567,69.792,70.295,69.892,70.000,69.984
Wed Jan 15 11:58:52 2020,4640.453,24.566,69.793,70.295,69.892,70.000,69.984
Wed Jan 15 11:58:53 2020,4641.269,24.566,69.793,70.295,69.892,70.000,69.984
Wed Jan 15 11:58:53 2020,4642.069,24.566,69.793,70.296,69.892,70.000,69.984
Wed Jan 15 11:58:54 2020,4642.886,24.566,69.793,70.296,69.892,70.000,69.984
Wed Jan 15 11:58:55 2020,4643.685,24.565,69.793,70.295,69.893,70.000,69.984
Wed Jan 15 11:58:56 2020,4644.502,24.564,69.794,70.296,69.893,70.000,69.984
Wed Jan 15 11:58:57 2020,4645.301,24.564,69.794,70.296,69.893,70.000,69.984
Wed Jan 15 11:58:58 2020,4646.118,24.564,69.794,70.296,69.892,70.000,69.984
Wed Jan 15 11:58:58 2020,4646.917,24.563,69.793,70.297,69.892,70.000,69.984
Wed Jan 15 11:58:59 2020,4647.734,24.562,69.794,70.298,69.893,70.000,69.990
Wed Jan 15 11:59:00 2020,4648.533,24.562,69.794,70.298,69.893,70.000,69.990
Wed Jan 15 11:59:01 2020,4649.349,24.560,69.793,70.297,69.894,70.000,69.990
Wed Jan 15 11:59:02 2020,4650.165,24.558,69.793,70.297,69.894,70.000,69.990
Wed Jan 15 11:59:02 2020,4650.966,24.555,69.793,70.297,69.895,70.000,69.990
Wed Jan 15 11:59:03 2020,4651.781,24.555,69.793,70.297,69.895,70.000,69.990
Wed Jan 15 11:59:04 2020,4652.581,24.557,69.794,70.298,69.895,70.000,69.990
Wed Jan 15 11:59:05 2020,4653.397,24.556,69.795,70.298,69.894,70.000,69.990
Wed Jan 15 11:59:06 2020,4654.197,24.556,69.795,70.298,69.894,70.000,69.990
Wed Jan 15 11:59:06 2020,4655.013,24.555,69.795,70.298,69.896,70.000,69.990
Wed Jan 15 11:59:07 2020,4655.813,24.555,69.794,70.299,69.895,70.000,69.990
Wed Jan 15 11:59:08 2020,4656.629,24.554,69.795,70.298,69.895,70.000,69.990
Wed Jan 15 11:59:09 2020,4657.430,24.554,69.795,70.298,69.895,70.000,69.990
Wed Jan 15 11:59:10 2020,4658.245,24.554,69.796,70.299,69.896,70.000,69.990
Wed Jan 15 11:59:10 2020,4659.046,24.555,69.795,70.299,69.897,70.000,69.990
Wed Jan 15 11:59:11 2020,4659.861,24.556,69.796,70.300,69.897,70.000,69.990
