t,t_sec,Tamb,PV1,PV2,PV3,SP,PV_prom 
Thu Jan 30 19:05:17 2020,2931.118,28.872,69.957,70.039,70.072,70.000,70.016
Thu Jan 30 19:05:18 2020,2931.934,28.870,69.958,70.039,70.071,70.000,70.016
Thu Jan 30 19:05:19 2020,2932.734,28.868,69.957,70.039,70.070,70.000,70.016
Thu Jan 30 19:05:20 2020,2933.550,28.868,69.957,70.039,70.070,70.000,70.016
Thu Jan 30 19:05:21 2020,2934.350,28.868,69.956,70.039,70.071,70.000,70.016
Thu Jan 30 19:05:21 2020,2935.166,28.868,69.956,70.040,70.068,70.000,70.016
Thu Jan 30 19:05:22 2020,2935.966,28.868,69.956,70.040,70.068,70.000,70.016
Thu Jan 30 19:05:23 2020,2936.782,28.868,69.956,70.039,70.072,70.000,70.016
Thu Jan 30 19:05:24 2020,2937.597,28.868,69.956,70.039,70.071,70.000,70.016
Thu Jan 30 19:05:25 2020,2938.398,28.869,69.956,70.040,70.071,70.000,70.016
Thu Jan 30 19:05:26 2020,2939.213,28.869,69.956,70.040,70.071,70.000,70.016
Thu Jan 30 19:05:26 2020,2940.014,28.868,69.956,70.039,70.071,70.000,70.016
Thu Jan 30 19:05:27 2020,2940.829,28.868,69.956,70.039,70.069,70.000,70.016
Thu Jan 30 19:05:28 2020,2941.630,28.867,69.956,70.039,70.068,70.000,70.016
Thu Jan 30 19:05:29 2020,2942.445,28.867,69.956,70.039,70.068,70.000,70.016
Thu Jan 30 19:05:30 2020,2943.246,28.867,69.956,70.040,70.072,70.000,70.016
Thu Jan 30 19:05:30 2020,2944.061,28.867,69.956,70.039,70.069,70.000,70.016
Thu Jan 30 19:05:31 2020,2944.862,28.867,69.956,70.039,70.069,70.000,70.016
Thu Jan 30 19:05:32 2020,2945.677,28.865,69.956,70.039,70.066,70.000,70.016
Thu Jan 30 19:05:33 2020,2946.478,28.866,69.956,70.037,70.070,70.000,70.016
Thu Jan 30 19:05:34 2020,2947.293,28.866,69.955,70.038,70.069,70.000,70.016
Thu Jan 30 19:05:34 2020,2948.110,28.866,69.955,70.038,70.069,70.000,70.016
Thu Jan 30 19:05:35 2020,2948.909,28.866,69.955,70.038,70.068,70.000,70.016
Thu Jan 30 19:05:36 2020,2949.726,28.866,69.954,70.038,70.072,70.000,70.016
Thu Jan 30 19:05:37 2020,2950.525,28.866,69.954,70.038,70.072,70.000,70.016
Thu Jan 30 19:05:38 2020,2951.342,28.866,69.954,70.038,70.072,70.000,70.016
Thu Jan 30 19:05:38 2020,2952.141,28.865,69.954,70.038,70.066,70.000,70.016
Thu Jan 30 19:05:39 2020,2952.958,28.866,69.954,70.036,70.066,70.000,70.016
Thu Jan 30 19:05:40 2020,2953.757,28.866,69.954,70.036,70.066,70.000,70.016
Thu Jan 30 19:05:41 2020,2954.574,28.865,69.953,70.036,70.067,70.000,70.016
Thu Jan 30 19:05:42 2020,2955.373,28.865,69.953,70.036,70.069,70.000,70.010
Thu Jan 30 19:05:42 2020,2956.190,28.864,69.953,70.036,70.064,70.000,70.010
Thu Jan 30 19:05:43 2020,2956.989,28.864,69.953,70.036,70.064,70.000,70.010
Thu Jan 30 19:05:44 2020,2957.806,28.864,69.953,70.035,70.068,70.000,70.010
Thu Jan 30 19:05:45 2020,2958.621,28.865,69.952,70.034,70.066,70.000,70.010
Thu Jan 30 19:05:46 2020,2959.422,28.865,69.951,70.035,70.069,70.000,70.010
Thu Jan 30 19:05:47 2020,2960.237,28.865,69.951,70.035,70.069,70.000,70.010
Thu Jan 30 19:05:47 2020,2961.038,28.866,69.951,70.033,70.067,70.000,70.010
Thu Jan 30 19:05:48 2020,2961.853,28.866,69.952,70.033,70.064,70.000,70.010
Thu Jan 30 19:05:49 2020,2962.654,28.866,69.952,70.033,70.064,70.000,70.010
Thu Jan 30 19:05:50 2020,2963.469,28.867,69.951,70.033,70.065,70.000,70.010
Thu Jan 30 19:05:51 2020,2964.270,28.868,69.951,70.033,70.063,70.000,70.010
Thu Jan 30 19:05:51 2020,2965.085,28.866,69.950,70.033,70.062,70.000,70.010
Thu Jan 30 19:05:52 2020,2965.886,28.866,69.950,70.033,70.062,70.000,70.010
Thu Jan 30 19:05:53 2020,2966.701,28.865,69.950,70.032,70.068,70.000,70.005
Thu Jan 30 19:05:54 2020,2967.502,28.865,69.950,70.032,70.063,70.000,70.010
Thu Jan 30 19:05:55 2020,2968.317,28.862,69.950,70.031,70.062,70.000,70.010
Thu Jan 30 19:05:55 2020,2969.133,28.862,69.950,70.031,70.062,70.000,70.010
Thu Jan 30 19:05:56 2020,2969.933,28.860,69.949,70.032,70.066,70.000,70.000
Thu Jan 30 19:05:57 2020,2970.749,28.858,69.949,70.031,70.065,70.000,70.010
Thu Jan 30 19:05:58 2020,2971.549,28.858,69.949,70.031,70.065,70.000,70.010
Thu Jan 30 19:05:59 2020,2972.365,28.856,69.949,70.031,70.064,70.000,70.005
Thu Jan 30 19:05:59 2020,2973.165,28.855,69.949,70.031,70.065,70.000,70.005
Thu Jan 30 19:06:00 2020,2973.981,28.856,69.949,70.031,70.064,70.000,70.005
Thu Jan 30 19:06:01 2020,2974.781,28.856,69.949,70.031,70.064,70.000,70.005
Thu Jan 30 19:06:02 2020,2975.597,28.856,69.948,70.030,70.061,70.000,70.005
Thu Jan 30 19:06:03 2020,2976.397,28.855,69.948,70.030,70.063,70.000,70.000
Thu Jan 30 19:06:04 2020,2977.213,28.853,69.948,70.031,70.059,70.000,70.000
Thu Jan 30 19:06:04 2020,2978.013,28.853,69.948,70.031,70.059,70.000,70.005
Thu Jan 30 19:06:05 2020,2978.829,28.851,69.947,70.029,70.063,70.000,70.000
Thu Jan 30 19:06:06 2020,2979.645,28.850,69.948,70.030,70.056,70.000,70.005
Thu Jan 30 19:06:07 2020,2980.445,28.850,69.948,70.030,70.056,70.000,70.005
Thu Jan 30 19:06:08 2020,2981.260,28.850,69.947,70.030,70.058,70.000,70.000
Thu Jan 30 19:06:08 2020,2982.061,28.849,69.947,70.029,70.058,70.000,70.000
Thu Jan 30 19:06:09 2020,2982.877,28.851,69.947,70.028,70.062,70.000,70.000
Thu Jan 30 19:06:10 2020,2983.677,28.851,69.947,70.028,70.062,70.000,70.000
Thu Jan 30 19:06:11 2020,2984.493,28.852,69.947,70.029,70.060,70.000,70.000
Thu Jan 30 19:06:12 2020,2985.293,28.852,69.947,70.029,70.061,70.000,70.000
Thu Jan 30 19:06:12 2020,2986.109,28.852,69.947,70.028,70.063,70.000,70.000
Thu Jan 30 19:06:13 2020,2986.909,28.855,69.947,70.028,70.063,70.000,70.000
Thu Jan 30 19:06:14 2020,2987.725,28.856,69.946,70.029,70.062,70.000,70.005
Thu Jan 30 19:06:15 2020,2988.525,28.857,69.947,70.028,70.058,70.000,70.000
Thu Jan 30 19:06:16 2020,2989.341,28.857,69.947,70.028,70.058,70.000,70.000
Thu Jan 30 19:06:16 2020,2990.141,28.855,69.947,70.028,70.059,70.000,70.000
Thu Jan 30 19:06:17 2020,2990.957,28.856,69.947,70.028,70.059,70.000,70.000
Thu Jan 30 19:06:18 2020,2991.773,28.855,69.947,70.029,70.059,70.000,70.000
Thu Jan 30 19:06:19 2020,2992.573,28.855,69.947,70.029,70.059,70.000,70.000
Thu Jan 30 19:06:20 2020,2993.389,28.855,69.946,70.028,70.062,70.000,70.000
Thu Jan 30 19:06:20 2020,2994.189,28.854,69.945,70.028,70.058,70.000,70.000
Thu Jan 30 19:06:21 2020,2995.005,28.854,69.946,70.028,70.060,70.000,70.000
Thu Jan 30 19:06:22 2020,2995.805,28.852,69.946,70.028,70.060,70.000,70.000
Thu Jan 30 19:06:23 2020,2996.621,28.848,69.946,70.027,70.057,70.000,70.000
Thu Jan 30 19:06:24 2020,2997.421,28.845,69.946,70.029,70.058,70.000,70.000
Thu Jan 30 19:06:25 2020,2998.237,28.845,69.946,70.029,70.058,70.000,70.000
Thu Jan 30 19:06:25 2020,2999.037,28.844,69.946,70.029,70.060,70.000,70.000
Thu Jan 30 19:06:26 2020,2999.853,28.840,69.947,70.028,70.057,70.000,70.000
Thu Jan 30 19:06:27 2020,3000.653,28.837,69.946,70.028,70.058,70.000,70.000
Thu Jan 30 19:06:28 2020,3001.469,28.837,69.946,70.028,70.058,70.000,70.000
Thu Jan 30 19:06:29 2020,3002.284,28.836,69.946,70.028,70.061,70.000,70.000
Thu Jan 30 19:06:29 2020,3003.085,28.836,69.945,70.028,70.058,70.000,70.000
Thu Jan 30 19:06:30 2020,3003.901,28.836,69.946,70.029,70.058,70.000,70.000
Thu Jan 30 19:06:31 2020,3004.701,28.835,69.946,70.029,70.058,70.000,70.000
Thu Jan 30 19:06:32 2020,3005.517,28.834,69.946,70.027,70.058,70.000,70.000
Thu Jan 30 19:06:33 2020,3006.317,28.834,69.946,70.028,70.058,70.000,70.000
Thu Jan 30 19:06:33 2020,3007.133,28.834,69.946,70.028,70.058,70.000,70.000
Thu Jan 30 19:06:34 2020,3007.933,28.836,69.945,70.028,70.058,70.000,70.000
Thu Jan 30 19:06:35 2020,3008.749,28.836,69.945,70.027,70.059,70.000,70.000
Thu Jan 30 19:06:36 2020,3009.549,28.836,69.946,70.027,70.060,70.000,70.000
Thu Jan 30 19:06:37 2020,3010.365,28.836,69.946,70.027,70.060,70.000,70.000
Thu Jan 30 19:06:37 2020,3011.165,28.836,69.945,70.027,70.060,70.000,70.000
Thu Jan 30 19:06:38 2020,3011.981,28.835,69.946,70.027,70.056,70.000,70.000
Thu Jan 30 19:06:39 2020,3012.797,28.835,69.945,70.027,70.056,70.000,70.000
Thu Jan 30 19:06:40 2020,3013.597,28.838,69.945,70.029,70.058,70.000,70.000
Thu Jan 30 19:06:41 2020,3014.413,28.838,69.945,70.028,70.058,70.000,70.000
Thu Jan 30 19:06:42 2020,3015.213,28.839,69.945,70.028,70.057,70.000,70.000
Thu Jan 30 19:06:42 2020,3016.029,28.839,69.945,70.028,70.057,70.000,70.000
Thu Jan 30 19:06:43 2020,3016.829,28.835,69.945,70.028,70.059,70.000,70.000
Thu Jan 30 19:06:44 2020,3017.645,28.831,69.946,70.028,70.058,70.000,70.000
Thu Jan 30 19:06:45 2020,3018.445,28.828,69.945,70.028,70.057,70.000,70.000
Thu Jan 30 19:06:46 2020,3019.261,28.828,69.945,70.028,70.057,70.000,70.000
Thu Jan 30 19:06:46 2020,3020.061,28.826,69.946,70.029,70.058,70.000,70.000
Thu Jan 30 19:06:47 2020,3020.877,28.825,69.945,70.029,70.058,70.000,70.000
Thu Jan 30 19:06:48 2020,3021.677,28.825,69.945,70.029,70.058,70.000,70.000
Thu Jan 30 19:06:49 2020,3022.493,28.825,69.945,70.028,70.061,70.000,70.000
Thu Jan 30 19:06:50 2020,3023.309,28.826,69.945,70.028,70.057,70.000,70.000
Thu Jan 30 19:06:50 2020,3024.109,28.827,69.946,70.028,70.073,70.000,70.000
Thu Jan 30 19:06:51 2020,3024.925,28.827,69.946,70.028,70.073,70.000,70.000
Thu Jan 30 19:06:52 2020,3025.725,28.828,69.946,70.028,70.058,70.000,70.005
Thu Jan 30 19:06:53 2020,3026.541,28.830,69.944,70.029,70.059,70.000,70.000
Thu Jan 30 19:06:54 2020,3027.341,28.830,69.945,70.029,70.059,70.000,70.000
Thu Jan 30 19:06:54 2020,3028.157,28.831,69.945,70.029,70.058,70.000,70.000
Thu Jan 30 19:06:55 2020,3028.957,28.832,69.944,70.028,70.057,70.000,70.000
Thu Jan 30 19:06:56 2020,3029.773,28.831,69.945,70.028,70.058,70.000,70.000
Thu Jan 30 19:06:57 2020,3030.573,28.831,69.945,70.028,70.058,70.000,70.000
Thu Jan 30 19:06:58 2020,3031.389,28.832,69.944,70.027,70.056,70.000,70.000
Thu Jan 30 19:06:58 2020,3032.189,28.832,69.943,70.027,70.058,70.000,70.000
Thu Jan 30 19:06:59 2020,3033.005,28.834,69.943,70.027,70.056,70.000,70.000
Thu Jan 30 19:07:00 2020,3033.805,28.834,69.943,70.027,70.056,70.000,70.000
Thu Jan 30 19:07:01 2020,3034.621,28.834,69.943,70.027,70.057,70.000,70.000
Thu Jan 30 19:07:02 2020,3035.436,28.832,69.943,70.026,70.055,70.000,70.000
Thu Jan 30 19:07:03 2020,3036.237,28.832,69.943,70.026,70.055,70.000,70.000
Thu Jan 30 19:07:03 2020,3037.052,28.832,69.943,70.027,70.055,70.000,70.000
Thu Jan 30 19:07:04 2020,3037.853,28.833,69.943,70.026,70.055,70.000,70.000
Thu Jan 30 19:07:05 2020,3038.668,28.832,69.942,70.026,70.056,70.000,70.000
Thu Jan 30 19:07:06 2020,3039.469,28.832,69.942,70.026,70.056,70.000,70.000
Thu Jan 30 19:07:07 2020,3040.284,28.832,69.942,70.026,70.054,70.000,70.000
Thu Jan 30 19:07:07 2020,3041.085,28.831,69.941,70.024,70.055,70.000,70.000
Thu Jan 30 19:07:08 2020,3041.900,28.830,69.941,70.025,70.054,70.000,70.000
Thu Jan 30 19:07:09 2020,3042.701,28.830,69.941,70.025,70.054,70.000,70.000
Thu Jan 30 19:07:10 2020,3043.516,28.829,69.941,70.025,70.055,70.000,70.000
Thu Jan 30 19:07:11 2020,3044.317,28.827,69.941,70.025,70.055,70.000,70.000
Thu Jan 30 19:07:11 2020,3045.132,28.827,69.941,70.025,70.055,70.000,70.000
Thu Jan 30 19:07:12 2020,3045.949,28.826,69.941,70.024,70.056,70.000,70.000
Thu Jan 30 19:07:13 2020,3046.748,28.825,69.940,70.025,70.055,70.000,70.000
Thu Jan 30 19:07:14 2020,3047.565,28.825,69.940,70.024,70.056,70.000,70.000
Thu Jan 30 19:07:15 2020,3048.364,28.825,69.940,70.024,70.056,70.000,70.000
Thu Jan 30 19:07:15 2020,3049.181,28.824,69.941,70.024,70.054,70.000,70.000
Thu Jan 30 19:07:16 2020,3049.980,28.824,69.941,70.024,70.054,70.000,70.000
Thu Jan 30 19:07:17 2020,3050.797,28.823,69.940,70.023,70.054,70.000,70.000
Thu Jan 30 19:07:18 2020,3051.596,28.823,69.940,70.023,70.054,70.000,70.000
Thu Jan 30 19:07:19 2020,3052.412,28.821,69.940,70.023,70.054,70.000,70.000
Thu Jan 30 19:07:20 2020,3053.212,28.821,69.939,70.023,70.055,70.000,70.000
Thu Jan 30 19:07:20 2020,3054.028,28.821,69.939,70.023,70.055,70.000,70.000
Thu Jan 30 19:07:21 2020,3054.828,28.821,69.940,70.023,70.054,70.000,70.000
Thu Jan 30 19:07:22 2020,3055.644,28.819,69.940,70.024,70.052,70.000,70.000
Thu Jan 30 19:07:23 2020,3056.460,28.818,69.940,70.023,70.054,70.000,70.000
Thu Jan 30 19:07:24 2020,3057.261,28.818,69.940,70.023,70.054,70.000,70.000
Thu Jan 30 19:07:24 2020,3058.076,28.817,69.939,70.022,70.053,70.000,70.000
Thu Jan 30 19:07:25 2020,3058.876,28.816,69.939,70.023,70.055,70.000,70.000
Thu Jan 30 19:07:26 2020,3059.692,28.815,69.940,70.023,70.052,70.000,70.000
Thu Jan 30 19:07:27 2020,3060.492,28.815,69.940,70.023,70.052,70.000,70.000
Thu Jan 30 19:07:28 2020,3061.308,28.815,69.940,70.023,70.054,70.000,70.000
Thu Jan 30 19:07:28 2020,3062.108,28.814,69.940,70.023,70.055,70.000,70.000
Thu Jan 30 19:07:29 2020,3062.924,28.814,69.940,70.023,70.055,70.000,70.000
Thu Jan 30 19:07:30 2020,3063.725,28.816,69.939,70.024,70.053,70.000,70.000
Thu Jan 30 19:07:31 2020,3064.540,28.816,69.940,70.023,70.054,70.000,70.000
Thu Jan 30 19:07:32 2020,3065.340,28.818,69.940,70.023,70.053,70.000,70.000
Thu Jan 30 19:07:32 2020,3066.156,28.818,69.940,70.023,70.053,70.000,70.000
Thu Jan 30 19:07:33 2020,3066.972,28.819,69.939,70.023,70.053,70.000,70.000
Thu Jan 30 19:07:34 2020,3067.772,28.821,69.939,70.022,70.054,70.000,70.000
Thu Jan 30 19:07:35 2020,3068.588,28.823,69.939,70.023,70.053,70.000,70.000
Thu Jan 30 19:07:36 2020,3069.388,28.823,69.939,70.023,70.053,70.000,70.000
Thu Jan 30 19:07:37 2020,3070.204,28.825,69.939,70.023,70.053,70.000,70.000
Thu Jan 30 19:07:37 2020,3071.004,28.826,69.939,70.023,70.056,70.000,70.000
Thu Jan 30 19:07:38 2020,3071.820,28.826,69.939,70.023,70.056,70.000,70.000
Thu Jan 30 19:07:39 2020,3072.620,28.826,69.939,70.022,70.054,70.000,70.000
Thu Jan 30 19:07:40 2020,3073.436,28.826,69.939,70.023,70.052,70.000,70.000
Thu Jan 30 19:07:41 2020,3074.236,28.823,69.939,70.023,70.053,70.000,70.000
Thu Jan 30 19:07:41 2020,3075.052,28.823,69.939,70.023,70.053,70.000,70.000
Thu Jan 30 19:07:42 2020,3075.852,28.822,69.938,70.022,70.054,70.000,70.000
Thu Jan 30 19:07:43 2020,3076.668,28.822,69.939,70.023,70.054,70.000,70.000
Thu Jan 30 19:07:44 2020,3077.468,28.820,69.939,70.022,70.053,70.000,70.000
Thu Jan 30 19:07:45 2020,3078.284,28.820,69.939,70.022,70.053,70.000,70.000
Thu Jan 30 19:07:45 2020,3079.099,28.818,69.938,70.022,70.055,70.000,70.000
Thu Jan 30 19:07:46 2020,3079.900,28.817,69.938,70.023,70.053,70.000,70.000
Thu Jan 30 19:07:47 2020,3080.715,28.817,69.938,70.023,70.053,70.000,70.000
Thu Jan 30 19:07:48 2020,3081.516,28.814,69.938,70.022,70.055,70.000,70.000
Thu Jan 30 19:07:49 2020,3082.331,28.813,69.938,70.022,70.053,70.000,70.000
Thu Jan 30 19:07:49 2020,3083.132,28.814,69.937,70.022,70.053,70.000,70.000
Thu Jan 30 19:07:50 2020,3083.947,28.814,69.937,70.022,70.053,70.000,70.000
Thu Jan 30 19:07:51 2020,3084.748,28.815,69.937,70.022,70.051,70.000,69.995
Thu Jan 30 19:07:52 2020,3085.563,28.815,69.938,70.023,70.051,70.000,69.995
Thu Jan 30 19:07:53 2020,3086.364,28.816,69.938,70.022,70.052,70.000,70.000
Thu Jan 30 19:07:53 2020,3087.179,28.816,69.938,70.022,70.052,70.000,70.000
Thu Jan 30 19:07:54 2020,3087.980,28.816,69.938,70.022,70.045,70.000,70.000
Thu Jan 30 19:07:55 2020,3088.795,28.816,69.937,70.022,70.052,70.000,69.995
Thu Jan 30 19:07:56 2020,3089.612,28.816,69.937,70.022,70.052,70.000,69.995
Thu Jan 30 19:07:57 2020,3090.412,28.815,69.937,70.021,70.055,70.000,69.995
Thu Jan 30 19:07:58 2020,3091.228,28.816,69.938,70.022,70.047,70.000,69.995
Thu Jan 30 19:07:58 2020,3092.028,28.818,69.938,70.022,70.047,70.000,70.000
Thu Jan 30 19:07:59 2020,3092.844,28.818,69.938,70.022,70.047,70.000,70.000
Thu Jan 30 19:08:00 2020,3093.644,28.820,69.938,70.021,70.051,70.000,70.000
Thu Jan 30 19:08:01 2020,3094.460,28.823,69.937,70.021,70.053,70.000,70.000
Thu Jan 30 19:08:02 2020,3095.260,28.824,69.937,70.022,70.052,70.000,69.995
Thu Jan 30 19:08:02 2020,3096.076,28.824,69.937,70.022,70.052,70.000,69.995
Thu Jan 30 19:08:03 2020,3096.876,28.824,69.937,70.021,70.046,70.000,69.995
Thu Jan 30 19:08:04 2020,3097.692,28.822,69.938,70.021,70.050,70.000,69.990
Thu Jan 30 19:08:05 2020,3098.492,28.822,69.938,70.021,70.050,70.000,69.990
Thu Jan 30 19:08:06 2020,3099.308,28.823,69.937,70.021,70.054,70.000,70.000
Thu Jan 30 19:08:06 2020,3100.124,28.823,69.937,70.021,70.055,70.000,69.995
Thu Jan 30 19:08:07 2020,3100.924,28.824,69.937,70.021,70.051,70.000,69.995
Thu Jan 30 19:08:08 2020,3101.740,28.824,69.937,70.021,70.051,70.000,69.995
Thu Jan 30 19:08:09 2020,3102.540,28.824,69.936,70.021,70.051,70.000,69.995
Thu Jan 30 19:08:10 2020,3103.356,28.825,69.937,70.020,70.050,70.000,69.995
Thu Jan 30 19:08:10 2020,3104.156,28.825,69.937,70.020,70.055,70.000,69.995
Thu Jan 30 19:08:11 2020,3104.972,28.825,69.937,70.020,70.055,70.000,69.995
Thu Jan 30 19:08:12 2020,3105.772,28.826,69.937,70.020,70.054,70.000,69.995
Thu Jan 30 19:08:13 2020,3106.588,28.827,69.937,70.020,70.054,70.000,69.995
Thu Jan 30 19:08:14 2020,3107.388,28.827,69.937,70.020,70.054,70.000,69.995
Thu Jan 30 19:08:15 2020,3108.204,28.827,69.937,70.021,70.051,70.000,69.995
Thu Jan 30 19:08:15 2020,3109.004,28.827,69.937,70.019,70.053,70.000,69.995
Thu Jan 30 19:08:16 2020,3109.820,28.826,69.937,70.020,70.052,70.000,69.995
Thu Jan 30 19:08:17 2020,3110.635,28.826,69.937,70.020,70.052,70.000,69.995
Thu Jan 30 19:08:18 2020,3111.436,28.824,69.937,70.020,70.050,70.000,69.995
Thu Jan 30 19:08:19 2020,3112.251,28.823,69.936,70.019,70.055,70.000,69.995
Thu Jan 30 19:08:19 2020,3113.052,28.823,69.937,70.020,70.051,70.000,69.995
Thu Jan 30 19:08:20 2020,3113.867,28.819,69.937,70.020,70.051,70.000,69.995
Thu Jan 30 19:08:21 2020,3114.668,28.819,69.935,70.020,70.053,70.000,69.995
Thu Jan 30 19:08:22 2020,3115.483,28.818,69.936,70.020,70.053,70.000,69.995
Thu Jan 30 19:08:23 2020,3116.284,28.818,69.936,70.020,70.053,70.000,69.995
Thu Jan 30 19:08:23 2020,3117.099,28.817,69.937,70.020,70.053,70.000,69.995
Thu Jan 30 19:08:24 2020,3117.900,28.817,69.936,70.019,70.052,70.000,69.995
Thu Jan 30 19:08:25 2020,3118.715,28.819,69.936,70.020,70.051,70.000,69.995
Thu Jan 30 19:08:26 2020,3119.516,28.819,69.936,70.020,70.051,70.000,69.995
Thu Jan 30 19:08:27 2020,3120.331,28.821,69.936,70.020,70.050,70.000,69.995
Thu Jan 30 19:08:27 2020,3121.132,28.823,69.936,70.020,70.051,70.000,69.995
Thu Jan 30 19:08:28 2020,3121.947,28.823,69.935,70.020,70.051,70.000,69.995
Thu Jan 30 19:08:29 2020,3122.764,28.823,69.935,70.020,70.051,70.000,69.995
Thu Jan 30 19:08:30 2020,3123.563,28.825,69.935,70.019,70.049,70.000,69.995
Thu Jan 30 19:08:31 2020,3124.380,28.825,69.937,70.020,70.052,70.000,69.995
Thu Jan 30 19:08:31 2020,3125.179,28.825,69.937,70.020,70.052,70.000,69.995
Thu Jan 30 19:08:32 2020,3125.996,28.829,69.936,70.019,70.051,70.000,69.995
Thu Jan 30 19:08:33 2020,3126.795,28.830,69.935,70.019,70.050,70.000,69.995
Thu Jan 30 19:08:34 2020,3127.612,28.829,69.936,70.019,70.052,70.000,69.995
Thu Jan 30 19:08:35 2020,3128.411,28.829,69.936,70.019,70.052,70.000,69.995
Thu Jan 30 19:08:36 2020,3129.228,28.831,69.935,70.019,70.049,70.000,69.995
Thu Jan 30 19:08:36 2020,3130.028,28.830,69.935,70.018,70.050,70.000,69.995
Thu Jan 30 19:08:37 2020,3130.844,28.830,69.935,70.018,70.050,70.000,69.995
Thu Jan 30 19:08:38 2020,3131.643,28.828,69.935,70.018,70.050,70.000,69.995
Thu Jan 30 19:08:39 2020,3132.460,28.825,69.935,70.019,70.051,70.000,69.995
Thu Jan 30 19:08:40 2020,3133.275,28.823,69.935,70.019,70.050,70.000,69.995
Thu Jan 30 19:08:40 2020,3134.076,28.823,69.935,70.019,70.050,70.000,69.995
Thu Jan 30 19:08:41 2020,3134.891,28.823,69.935,70.019,70.049,70.000,69.995
Thu Jan 30 19:08:42 2020,3135.692,28.822,69.935,70.018,70.051,70.000,69.995
Thu Jan 30 19:08:43 2020,3136.507,28.822,69.935,70.019,70.050,70.000,69.995
Thu Jan 30 19:08:44 2020,3137.308,28.822,69.935,70.019,70.050,70.000,69.995
Thu Jan 30 19:08:44 2020,3138.123,28.821,69.935,70.019,70.054,70.000,69.995
Thu Jan 30 19:08:45 2020,3138.924,28.821,69.935,70.018,70.049,70.000,69.995
Thu Jan 30 19:08:46 2020,3139.739,28.821,69.935,70.018,70.049,70.000,69.995
Thu Jan 30 19:08:47 2020,3140.540,28.821,69.934,70.018,70.050,70.000,69.995
Thu Jan 30 19:08:48 2020,3141.355,28.819,69.935,70.019,70.051,70.000,69.995
Thu Jan 30 19:08:48 2020,3142.156,28.818,69.935,70.019,70.052,70.000,69.995
Thu Jan 30 19:08:49 2020,3142.971,28.818,69.935,70.019,70.052,70.000,69.995
Thu Jan 30 19:08:50 2020,3143.787,28.816,69.935,70.019,70.049,70.000,69.995
Thu Jan 30 19:08:51 2020,3144.587,28.817,69.936,70.019,70.049,70.000,69.995
Thu Jan 30 19:08:52 2020,3145.403,28.817,69.935,70.018,70.053,70.000,69.995
Thu Jan 30 19:08:53 2020,3146.203,28.817,69.935,70.018,70.053,70.000,69.995
Thu Jan 30 19:08:53 2020,3147.019,28.817,69.935,70.019,70.051,70.000,69.995
Thu Jan 30 19:08:54 2020,3147.819,28.818,69.935,70.018,70.051,70.000,69.995
Thu Jan 30 19:08:55 2020,3148.635,28.818,69.935,70.018,70.051,70.000,69.995
Thu Jan 30 19:08:56 2020,3149.435,28.817,69.935,70.019,70.048,70.000,69.995
Thu Jan 30 19:08:57 2020,3150.251,28.817,69.935,70.019,70.050,70.000,69.995
Thu Jan 30 19:08:57 2020,3151.051,28.817,69.935,70.020,70.053,70.000,69.995
Thu Jan 30 19:08:58 2020,3151.867,28.817,69.935,70.020,70.053,70.000,69.995
Thu Jan 30 19:08:59 2020,3152.667,28.816,69.936,70.019,70.053,70.000,69.995
Thu Jan 30 19:09:00 2020,3153.483,28.815,69.936,70.019,70.049,70.000,69.995
Thu Jan 30 19:09:01 2020,3154.299,28.815,69.936,70.020,70.052,70.000,69.995
Thu Jan 30 19:09:01 2020,3155.099,28.815,69.936,70.020,70.052,70.000,69.995
Thu Jan 30 19:09:02 2020,3155.915,28.814,69.935,70.019,70.046,70.000,69.995
Thu Jan 30 19:09:03 2020,3156.715,28.812,69.936,70.020,70.051,70.000,69.990
Thu Jan 30 19:09:04 2020,3157.531,28.812,69.936,70.020,70.051,70.000,69.990
Thu Jan 30 19:09:05 2020,3158.331,28.810,69.935,70.019,70.049,70.000,69.995
Thu Jan 30 19:09:05 2020,3159.147,28.809,69.935,70.019,70.052,70.000,69.995
Thu Jan 30 19:09:06 2020,3159.947,28.806,69.935,70.020,70.052,70.000,69.995
Thu Jan 30 19:09:07 2020,3160.763,28.806,69.935,70.020,70.052,70.000,69.995
Thu Jan 30 19:09:08 2020,3161.563,28.804,69.936,70.019,70.048,70.000,69.995
Thu Jan 30 19:09:09 2020,3162.379,28.803,69.936,70.019,70.052,70.000,69.995
Thu Jan 30 19:09:09 2020,3163.179,28.803,69.935,70.020,70.052,70.000,69.995
Thu Jan 30 19:09:10 2020,3163.995,28.803,69.935,70.020,70.052,70.000,69.995
Thu Jan 30 19:09:11 2020,3164.795,28.804,69.935,70.019,70.049,70.000,69.995
Thu Jan 30 19:09:12 2020,3165.611,28.803,69.935,70.019,70.054,70.000,69.995
Thu Jan 30 19:09:13 2020,3166.427,28.803,69.935,70.019,70.054,70.000,69.995
Thu Jan 30 19:09:14 2020,3167.227,28.804,69.936,70.019,70.049,70.000,69.995
Thu Jan 30 19:09:14 2020,3168.043,28.805,69.935,70.019,70.049,70.000,69.995
Thu Jan 30 19:09:15 2020,3168.843,28.806,69.935,70.018,70.053,70.000,69.995
Thu Jan 30 19:09:16 2020,3169.659,28.806,69.935,70.018,70.053,70.000,69.995
Thu Jan 30 19:09:17 2020,3170.459,28.807,69.935,70.019,70.050,70.000,69.995
