t;t_sec;Tamb;PV1;PV2;PV3;SP;PV_prom
Mon Jan 13 17:35:39 2020;1.054.403;26.446;69.959;69.928;69.877;70.000;69.917
Mon Jan 13 17:35:39 2020;1.055.204;26.443;69.959;69.927;69.878;70.000;69.917
Mon Jan 13 17:35:40 2020;1.056.019;26.442;69.960;69.927;69.878;70.000;69.917
Mon Jan 13 17:35:41 2020;1.056.820;26.442;69.959;69.926;69.878;70.000;69.917
Mon Jan 13 17:35:42 2020;1.057.635;26.441;69.959;69.926;69.878;70.000;69.917
Mon Jan 13 17:35:43 2020;1.058.436;26.443;69.958;69.926;69.877;70.000;69.917
Mon Jan 13 17:35:43 2020;1.059.251;26.446;69.958;69.927;69.876;70.000;69.917
Mon Jan 13 17:35:44 2020;1.060.052;26.446;69.958;69.927;69.876;70.000;69.917
Mon Jan 13 17:35:45 2020;1.060.867;26.448;69.958;69.926;69.877;70.000;69.917
Mon Jan 13 17:35:46 2020;1.061.668;26.451;69.957;69.926;69.877;70.000;69.917
Mon Jan 13 17:35:47 2020;1.062.483;26.451;69.957;69.926;69.876;70.000;69.917
Mon Jan 13 17:35:47 2020;1.063.284;26.451;69.957;69.926;69.876;70.000;69.917
Mon Jan 13 17:35:48 2020;1.064.099;26.452;69.956;69.925;69.876;70.000;69.917
Mon Jan 13 17:35:49 2020;1.064.900;26.452;69.958;69.924;69.874;70.000;69.917
Mon Jan 13 17:35:50 2020;1.065.715;26.452;69.958;69.924;69.874;70.000;69.917
Mon Jan 13 17:35:51 2020;1.066.532;26.453;69.957;69.925;69.872;70.000;69.911
Mon Jan 13 17:35:51 2020;1.067.331;26.453;69.958;69.923;69.875;70.000;69.911
Mon Jan 13 17:35:52 2020;1.068.148;26.453;69.958;69.923;69.874;70.000;69.917
Mon Jan 13 17:35:53 2020;1.068.947;26.453;69.958;69.923;69.874;70.000;69.917
Mon Jan 13 17:35:54 2020;1.069.763;26.453;69.958;69.923;69.874;70.000;69.911
Mon Jan 13 17:35:55 2020;1.070.563;26.454;69.958;69.921;69.875;70.000;69.911
Mon Jan 13 17:35:55 2020;1.071.380;26.456;69.959;69.922;69.875;70.000;69.911
Mon Jan 13 17:35:56 2020;1.072.179;26.456;69.959;69.922;69.875;70.000;69.911
Mon Jan 13 17:35:57 2020;1.072.996;26.457;69.958;69.922;69.875;70.000;69.917
Mon Jan 13 17:35:58 2020;1.073.795;26.458;69.958;69.922;69.874;70.000;69.917
Mon Jan 13 17:35:59 2020;1.074.612;26.458;69.958;69.922;69.874;70.000;69.917
Mon Jan 13 17:36:00 2020;1.075.411;26.460;69.957;69.923;69.875;70.000;69.911
Mon Jan 13 17:36:00 2020;1.076.227;26.463;69.956;69.924;69.875;70.000;69.917
Mon Jan 13 17:36:01 2020;1.077.043;26.466;69.957;69.924;69.876;70.000;69.917
Mon Jan 13 17:36:02 2020;1.077.843;26.466;69.957;69.924;69.876;70.000;69.917
Mon Jan 13 17:36:03 2020;1.078.659;26.469;69.957;69.925;69.877;70.000;69.917
Mon Jan 13 17:36:04 2020;1.079.459;26.473;69.957;69.925;69.876;70.000;69.917
Mon Jan 13 17:36:04 2020;1.080.275;26.477;69.959;69.925;69.874;70.000;69.917
Mon Jan 13 17:36:05 2020;1.081.076;26.477;69.959;69.925;69.874;70.000;69.917
Mon Jan 13 17:36:06 2020;1.081.891;26.479;69.958;69.923;69.873;70.000;69.911
Mon Jan 13 17:36:07 2020;1.082.691;26.482;69.958;69.924;69.875;70.000;69.911
Mon Jan 13 17:36:08 2020;1.083.507;26.482;69.958;69.924;69.875;70.000;69.911
Mon Jan 13 17:36:08 2020;1.084.308;26.484;69.960;69.925;69.876;70.000;69.917
Mon Jan 13 17:36:09 2020;1.085.123;26.488;69.959;69.925;69.876;70.000;69.917
Mon Jan 13 17:36:10 2020;1.085.923;26.491;69.960;69.925;69.876;70.000;69.917
Mon Jan 13 17:36:11 2020;1.086.739;26.491;69.960;69.925;69.876;70.000;69.917
Mon Jan 13 17:36:12 2020;1.087.555;26.494;69.960;69.926;69.877;70.000;69.917
Mon Jan 13 17:36:12 2020;1.088.355;26.499;69.960;69.925;69.876;70.000;69.917
Mon Jan 13 17:36:13 2020;1.089.171;26.503;69.960;69.926;69.875;70.000;69.917
Mon Jan 13 17:36:14 2020;1.089.971;26.503;69.960;69.926;69.875;70.000;69.917
Mon Jan 13 17:36:15 2020;1.090.787;26.506;69.960;69.926;69.874;70.000;69.917
Mon Jan 13 17:36:16 2020;1.091.587;26.511;69.961;69.925;69.876;70.000;69.911
Mon Jan 13 17:36:17 2020;1.092.403;26.511;69.961;69.925;69.876;70.000;69.911
Mon Jan 13 17:36:17 2020;1.093.203;26.514;69.961;69.925;69.877;70.000;69.917
Mon Jan 13 17:36:18 2020;1.094.019;26.517;69.962;69.926;69.877;70.000;69.917
Mon Jan 13 17:36:19 2020;1.094.819;26.520;69.962;69.925;69.878;70.000;69.917
Mon Jan 13 17:36:20 2020;1.095.635;26.520;69.962;69.925;69.878;70.000;69.917
Mon Jan 13 17:36:21 2020;1.096.435;26.523;69.961;69.926;69.879;70.000;69.917
Mon Jan 13 17:36:21 2020;1.097.251;26.526;69.961;69.927;69.877;70.000;69.917
Mon Jan 13 17:36:22 2020;1.098.066;26.529;69.963;69.926;69.877;70.000;69.917
Mon Jan 13 17:36:23 2020;1.098.867;26.529;69.963;69.926;69.877;70.000;69.917
Mon Jan 13 17:36:24 2020;1.099.682;26.531;69.962;69.927;69.878;70.000;69.917
Mon Jan 13 17:36:25 2020;1.100.483;26.534;69.962;69.928;69.879;70.000;69.917
Mon Jan 13 17:36:25 2020;1.101.299;26.534;69.962;69.928;69.879;70.000;69.917
Mon Jan 13 17:36:26 2020;1.102.099;26.536;69.962;69.927;69.878;70.000;69.917
Mon Jan 13 17:36:27 2020;1.102.915;26.538;69.961;69.928;69.878;70.000;69.917
Mon Jan 13 17:36:28 2020;1.103.715;26.539;69.961;69.927;69.878;70.000;69.917
Mon Jan 13 17:36:29 2020;1.104.531;26.539;69.961;69.927;69.878;70.000;69.917
Mon Jan 13 17:36:29 2020;1.105.331;26.539;69.961;69.927;69.879;70.000;69.917
Mon Jan 13 17:36:30 2020;1.106.146;26.540;69.961;69.928;69.877;70.000;69.917
Mon Jan 13 17:36:31 2020;1.106.947;26.540;69.962;69.928;69.877;70.000;69.917
Mon Jan 13 17:36:32 2020;1.107.762;26.540;69.962;69.928;69.877;70.000;69.917
Mon Jan 13 17:36:33 2020;1.108.579;26.540;69.961;69.928;69.879;70.000;69.917
Mon Jan 13 17:36:33 2020;1.109.378;26.539;69.962;69.929;69.880;70.000;69.917
Mon Jan 13 17:36:34 2020;1.110.195;26.539;69.962;69.929;69.880;70.000;69.917
Mon Jan 13 17:36:35 2020;1.110.995;26.537;69.963;69.929;69.882;70.000;69.917
Mon Jan 13 17:36:36 2020;1.111.811;26.536;69.963;69.929;69.880;70.000;69.917
Mon Jan 13 17:36:37 2020;1.112.610;26.536;69.963;69.930;69.882;70.000;69.917
Mon Jan 13 17:36:38 2020;1.113.427;26.536;69.963;69.930;69.882;70.000;69.917
Mon Jan 13 17:36:38 2020;1.114.227;26.536;69.963;69.930;69.883;70.000;69.917
Mon Jan 13 17:36:39 2020;1.115.043;26.537;69.964;69.930;69.883;70.000;69.917
Mon Jan 13 17:36:40 2020;1.115.843;26.537;69.966;69.930;69.883;70.000;69.917
Mon Jan 13 17:36:41 2020;1.116.659;26.538;69.966;69.930;69.883;70.000;69.917
Mon Jan 13 17:36:42 2020;1.117.458;26.539;69.965;69.931;69.883;70.000;69.917
Mon Jan 13 17:36:42 2020;1.118.275;26.540;69.966;69.931;69.884;70.000;69.917
Mon Jan 13 17:36:43 2020;1.119.074;26.540;69.966;69.931;69.884;70.000;69.917
Mon Jan 13 17:36:44 2020;1.119.891;26.542;69.967;69.933;69.884;70.000;69.917
Mon Jan 13 17:36:45 2020;1.120.706;26.540;69.968;69.932;69.884;70.000;69.917
Mon Jan 13 17:36:46 2020;1.121.507;26.540;69.968;69.932;69.886;70.000;69.917
Mon Jan 13 17:36:46 2020;1.122.322;26.540;69.968;69.932;69.886;70.000;69.917
Mon Jan 13 17:36:47 2020;1.123.123;26.541;69.968;69.933;69.885;70.000;69.917
Mon Jan 13 17:36:48 2020;1.123.938;26.541;69.970;69.933;69.885;70.000;69.917
Mon Jan 13 17:36:49 2020;1.124.739;26.541;69.970;69.933;69.885;70.000;69.917
Mon Jan 13 17:36:50 2020;1.125.554;26.541;69.970;69.934;69.886;70.000;69.922
Mon Jan 13 17:36:50 2020;1.126.355;26.539;69.971;69.935;69.888;70.000;69.922
Mon Jan 13 17:36:51 2020;1.127.170;26.537;69.971;69.934;69.887;70.000;69.922
Mon Jan 13 17:36:52 2020;1.127.971;26.537;69.971;69.934;69.887;70.000;69.922
Mon Jan 13 17:36:53 2020;1.128.786;26.535;69.972;69.933;69.887;70.000;69.922
Mon Jan 13 17:36:54 2020;1.129.587;26.532;69.974;69.931;69.887;70.000;69.922
Mon Jan 13 17:36:55 2020;1.130.402;26.529;69.975;69.932;69.885;70.000;69.922
Mon Jan 13 17:36:55 2020;1.131.218;26.529;69.975;69.932;69.885;70.000;69.922
Mon Jan 13 17:36:56 2020;1.132.018;26.526;69.976;69.931;69.885;70.000;69.922
Mon Jan 13 17:36:57 2020;1.132.834;26.524;69.976;69.932;69.885;70.000;69.922
Mon Jan 13 17:36:58 2020;1.133.634;26.524;69.978;69.932;69.885;70.000;69.922
Mon Jan 13 17:36:59 2020;1.134.450;26.522;69.978;69.934;69.886;70.000;69.922
Mon Jan 13 17:36:59 2020;1.135.250;26.520;69.980;69.935;69.887;70.000;69.922
Mon Jan 13 17:37:00 2020;1.136.067;26.518;69.979;69.935;69.887;70.000;69.922
Mon Jan 13 17:37:01 2020;1.136.866;26.518;69.979;69.935;69.887;70.000;69.922
Mon Jan 13 17:37:02 2020;1.137.682;26.515;69.981;69.935;69.889;70.000;69.922
Mon Jan 13 17:37:03 2020;1.138.482;26.513;69.980;69.935;69.890;70.000;69.922
Mon Jan 13 17:37:03 2020;1.139.298;26.511;69.981;69.936;69.892;70.000;69.922
Mon Jan 13 17:37:04 2020;1.140.098;26.511;69.981;69.936;69.892;70.000;69.922
Mon Jan 13 17:37:05 2020;1.140.914;26.510;69.982;69.937;69.894;70.000;69.927
Mon Jan 13 17:37:06 2020;1.141.730;26.508;69.983;69.937;69.895;70.000;69.927
Mon Jan 13 17:37:07 2020;1.142.530;26.508;69.983;69.937;69.895;70.000;69.927
Mon Jan 13 17:37:07 2020;1.143.346;26.510;69.983;69.939;69.897;70.000;69.927
Mon Jan 13 17:37:08 2020;1.144.146;26.511;69.985;69.939;69.897;70.000;69.932
Mon Jan 13 17:37:09 2020;1.144.962;26.510;69.986;69.940;69.896;70.000;69.938
Mon Jan 13 17:37:10 2020;1.145.762;26.510;69.986;69.940;69.896;70.000;69.938
Mon Jan 13 17:37:11 2020;1.146.578;26.510;69.986;69.941;69.898;70.000;69.938
Mon Jan 13 17:37:11 2020;1.147.378;26.509;69.986;69.942;69.900;70.000;69.938
Mon Jan 13 17:37:12 2020;1.148.194;26.507;69.987;69.943;69.900;70.000;69.938
Mon Jan 13 17:37:13 2020;1.148.994;26.507;69.987;69.943;69.900;70.000;69.938
Mon Jan 13 17:37:14 2020;1.149.810;26.505;69.989;69.945;69.899;70.000;69.938
Mon Jan 13 17:37:15 2020;1.150.610;26.501;69.989;69.945;69.901;70.000;69.938
Mon Jan 13 17:37:16 2020;1.151.426;26.501;69.989;69.945;69.901;70.000;69.938
Mon Jan 13 17:37:16 2020;1.152.242;26.503;69.990;69.945;69.900;70.000;69.938
Mon Jan 13 17:37:17 2020;1.153.042;26.503;69.992;69.946;69.901;70.000;69.938
Mon Jan 13 17:37:18 2020;1.153.858;26.503;69.993;69.946;69.902;70.000;69.938
Mon Jan 13 17:37:19 2020;1.154.658;26.503;69.993;69.946;69.902;70.000;69.938
Mon Jan 13 17:37:20 2020;1.155.474;26.503;69.994;69.948;69.903;70.000;69.938
Mon Jan 13 17:37:20 2020;1.156.274;26.501;69.994;69.949;69.902;70.000;69.938
Mon Jan 13 17:37:21 2020;1.157.090;26.501;69.995;69.949;69.906;70.000;69.938
Mon Jan 13 17:37:22 2020;1.157.890;26.501;69.995;69.949;69.906;70.000;69.938
Mon Jan 13 17:37:23 2020;1.158.706;26.499;69.995;69.950;69.907;70.000;69.938
Mon Jan 13 17:37:24 2020;1.159.506;26.497;69.997;69.952;69.909;70.000;69.943
Mon Jan 13 17:37:24 2020;1.160.322;26.497;69.997;69.952;69.909;70.000;69.943
Mon Jan 13 17:37:25 2020;1.161.122;26.495;69.997;69.953;69.911;70.000;69.943
Mon Jan 13 17:37:26 2020;1.161.938;26.493;69.998;69.954;69.912;70.000;69.943
Mon Jan 13 17:37:27 2020;1.162.738;26.490;69.998;69.955;69.914;70.000;69.948
Mon Jan 13 17:37:28 2020;1.163.554;26.490;69.998;69.955;69.914;70.000;69.948
Mon Jan 13 17:37:28 2020;1.164.369;26.489;69.999;69.957;69.915;70.000;69.948
Mon Jan 13 17:37:29 2020;1.165.170;26.489;70.000;69.959;69.917;70.000;69.948
Mon Jan 13 17:37:30 2020;1.165.986;26.489;70.000;69.959;69.918;70.000;69.948
Mon Jan 13 17:37:31 2020;1.166.786;26.489;70.000;69.959;69.918;70.000;69.953
Mon Jan 13 17:37:32 2020;1.167.602;26.487;70.002;69.960;69.920;70.000;69.953
Mon Jan 13 17:37:33 2020;1.168.402;26.485;70.003;69.961;69.920;70.000;69.953
Mon Jan 13 17:37:33 2020;1.169.218;26.485;70.003;69.961;69.920;70.000;69.953
Mon Jan 13 17:37:34 2020;1.170.018;26.482;70.004;69.962;69.922;70.000;69.953
Mon Jan 13 17:37:35 2020;1.170.834;26.479;70.005;69.964;69.922;70.000;69.958
Mon Jan 13 17:37:36 2020;1.171.634;26.474;70.007;69.965;69.923;70.000;69.958
Mon Jan 13 17:37:37 2020;1.172.450;26.474;70.007;69.965;69.923;70.000;69.958
Mon Jan 13 17:37:37 2020;1.173.250;26.472;70.007;69.966;69.924;70.000;69.958
Mon Jan 13 17:37:38 2020;1.174.066;26.470;70.008;69.967;69.925;70.000;69.958
Mon Jan 13 17:37:39 2020;1.174.882;26.470;70.008;69.967;69.925;70.000;69.958
Mon Jan 13 17:37:40 2020;1.175.683;26.470;70.008;69.969;69.927;70.000;69.958
Mon Jan 13 17:37:41 2020;1.176.498;26.469;70.009;69.970;69.929;70.000;69.964
Mon Jan 13 17:37:41 2020;1.177.298;26.468;70.012;69.971;69.930;70.000;69.964
Mon Jan 13 17:37:42 2020;1.178.114;26.468;70.012;69.971;69.930;70.000;69.964
Mon Jan 13 17:37:43 2020;1.178.915;26.467;70.012;69.972;69.931;70.000;69.964
Mon Jan 13 17:37:44 2020;1.179.730;26.468;70.013;69.973;69.933;70.000;69.964
Mon Jan 13 17:37:45 2020;1.180.531;26.468;70.014;69.975;69.935;70.000;69.964
Mon Jan 13 17:37:45 2020;1.181.346;26.468;70.014;69.975;69.935;70.000;69.964
Mon Jan 13 17:37:46 2020;1.182.146;26.468;70.017;69.977;69.936;70.000;69.964
Mon Jan 13 17:37:47 2020;1.182.962;26.468;70.015;69.978;69.937;70.000;69.969
Mon Jan 13 17:37:48 2020;1.183.762;26.468;70.015;69.978;69.937;70.000;69.969
Mon Jan 13 17:37:49 2020;1.184.578;26.467;70.018;69.979;69.939;70.000;69.964
Mon Jan 13 17:37:50 2020;1.185.394;26.470;70.019;69.980;69.940;70.000;69.974
Mon Jan 13 17:37:50 2020;1.186.194;26.472;70.019;69.982;69.940;70.000;69.974
Mon Jan 13 17:37:51 2020;1.187.010;26.472;70.019;69.982;69.940;70.000;69.974
Mon Jan 13 17:37:52 2020;1.187.810;26.474;70.022;69.983;69.940;70.000;69.974
Mon Jan 13 17:37:53 2020;1.188.626;26.476;70.023;69.984;69.940;70.000;69.974
Mon Jan 13 17:37:54 2020;1.189.426;26.478;70.026;69.985;69.942;70.000;69.974
Mon Jan 13 17:37:54 2020;1.190.242;26.478;70.026;69.985;69.942;70.000;69.974
Mon Jan 13 17:37:55 2020;1.191.042;26.482;70.026;69.987;69.945;70.000;69.979
Mon Jan 13 17:37:56 2020;1.191.858;26.486;70.029;69.988;69.946;70.000;69.979
Mon Jan 13 17:37:57 2020;1.192.658;26.486;70.029;69.988;69.946;70.000;69.979
Mon Jan 13 17:37:58 2020;1.193.474;26.490;70.029;69.989;69.948;70.000;69.979
Mon Jan 13 17:37:58 2020;1.194.274;26.493;70.031;69.991;69.949;70.000;69.979
Mon Jan 13 17:37:59 2020;1.195.090;26.496;70.032;69.991;69.950;70.000;69.979
Mon Jan 13 17:38:00 2020;1.195.905;26.496;70.032;69.991;69.950;70.000;69.979
Mon Jan 13 17:38:01 2020;1.196.706;26.501;70.033;69.993;69.952;70.000;69.984
Mon Jan 13 17:38:02 2020;1.197.521;26.502;70.034;69.993;69.951;70.000;69.984
Mon Jan 13 17:38:02 2020;1.198.322;26.504;70.035;69.995;69.955;70.000;69.984
Mon Jan 13 17:38:03 2020;1.199.137;26.504;70.035;69.995;69.955;70.000;69.984
Mon Jan 13 17:38:04 2020;1.199.938;26.503;70.037;69.996;69.955;70.000;69.990
Mon Jan 13 17:38:05 2020;1.200.753;26.503;70.038;69.997;69.957;70.000;69.990
Mon Jan 13 17:38:06 2020;1.201.554;26.503;70.038;69.997;69.957;70.000;69.990
Mon Jan 13 17:38:06 2020;1.202.369;26.501;70.041;69.998;69.958;70.000;69.990
Mon Jan 13 17:38:07 2020;1.203.170;26.500;70.042;69.999;69.958;70.000;69.990
Mon Jan 13 17:38:08 2020;1.203.985;26.499;70.043;70.001;69.960;70.000;69.990
Mon Jan 13 17:38:09 2020;1.204.786;26.499;70.043;70.001;69.960;70.000;69.990
Mon Jan 13 17:38:10 2020;1.205.601;26.496;70.044;70.002;69.962;70.000;69.995
Mon Jan 13 17:38:11 2020;1.206.402;26.496;70.046;70.004;69.963;70.000;69.995
Mon Jan 13 17:38:11 2020;1.207.217;26.494;70.047;70.005;69.965;70.000;69.995
Mon Jan 13 17:38:12 2020;1.208.034;26.494;70.047;70.005;69.965;70.000;69.995
Mon Jan 13 17:38:13 2020;1.208.833;26.491;70.048;70.007;69.966;70.000;70.000
Mon Jan 13 17:38:14 2020;1.209.650;26.492;70.049;70.008;69.968;70.000;70.000
Mon Jan 13 17:38:15 2020;1.210.449;26.492;70.049;70.008;69.968;70.000;70.000
Mon Jan 13 17:38:15 2020;1.211.266;26.492;70.050;70.010;69.971;70.000;70.000
Mon Jan 13 17:38:16 2020;1.212.065;26.492;70.052;70.010;69.973;70.000;70.005
Mon Jan 13 17:38:17 2020;1.212.882;26.491;70.053;70.013;69.974;70.000;70.005
Mon Jan 13 17:38:18 2020;1.213.681;26.491;70.053;70.013;69.974;70.000;70.005
Mon Jan 13 17:38:19 2020;1.214.498;26.492;70.054;70.014;69.975;70.000;70.005
Mon Jan 13 17:38:19 2020;1.215.297;26.492;70.055;70.015;69.977;70.000;70.005
Mon Jan 13 17:38:20 2020;1.216.114;26.493;70.057;70.016;69.977;70.000;70.005
Mon Jan 13 17:38:21 2020;1.216.913;26.493;70.057;70.016;69.977;70.000;70.005
Mon Jan 13 17:38:22 2020;1.217.730;26.494;70.059;70.018;69.979;70.000;70.010
Mon Jan 13 17:38:23 2020;1.218.545;26.497;70.060;70.019;69.980;70.000;70.010
Mon Jan 13 17:38:23 2020;1.219.346;26.497;70.060;70.019;69.980;70.000;70.010
Mon Jan 13 17:38:24 2020;1.220.161;26.497;70.062;70.021;69.981;70.000;70.010
Mon Jan 13 17:38:25 2020;1.220.962;26.496;70.063;70.022;69.984;70.000;70.010
Mon Jan 13 17:38:26 2020;1.221.777;26.496;70.065;70.024;69.984;70.000;70.016
Mon Jan 13 17:38:27 2020;1.222.579;26.496;70.065;70.024;69.984;70.000;70.016
Mon Jan 13 17:38:28 2020;1.223.393;26.494;70.066;70.025;69.986;70.000;70.016
Mon Jan 13 17:38:28 2020;1.224.194;26.492;70.067;70.026;69.987;70.000;70.021
Mon Jan 13 17:38:29 2020;1.225.009;26.491;70.068;70.028;69.988;70.000;70.021
Mon Jan 13 17:38:30 2020;1.225.810;26.491;70.068;70.028;69.988;70.000;70.021
Mon Jan 13 17:38:31 2020;1.226.625;26.489;70.069;70.030;69.989;70.000;70.021
Mon Jan 13 17:38:32 2020;1.227.426;26.489;70.071;70.031;69.990;70.000;70.021
Mon Jan 13 17:38:32 2020;1.228.241;26.489;70.071;70.031;69.990;70.000;70.021
Mon Jan 13 17:38:33 2020;1.229.057;26.488;70.071;70.032;69.992;70.000;70.021
Mon Jan 13 17:38:34 2020;1.229.857;26.486;70.073;70.033;69.992;70.000;70.026
Mon Jan 13 17:38:35 2020;1.230.673;26.486;70.074;70.035;69.991;70.000;70.026
Mon Jan 13 17:38:36 2020;1.231.473;26.486;70.074;70.035;69.991;70.000;70.026
Mon Jan 13 17:38:36 2020;1.232.289;26.484;70.076;70.036;69.994;70.000;70.026
Mon Jan 13 17:38:37 2020;1.233.089;26.482;70.078;70.037;69.995;70.000;70.026
Mon Jan 13 17:38:38 2020;1.233.905;26.481;70.079;70.038;69.997;70.000;70.026
Mon Jan 13 17:38:39 2020;1.234.705;26.481;70.079;70.038;69.997;70.000;70.026
Mon Jan 13 17:38:40 2020;1.235.521;26.478;70.079;70.039;69.998;70.000;70.031
Mon Jan 13 17:38:40 2020;1.236.321;26.477;70.081;70.040;69.999;70.000;70.031
Mon Jan 13 17:38:41 2020;1.237.137;26.477;70.081;70.040;69.999;70.000;70.031
Mon Jan 13 17:38:42 2020;1.237.937;26.476;70.083;70.042;70.002;70.000;70.031
Mon Jan 13 17:38:43 2020;1.238.753;26.475;70.084;70.042;70.002;70.000;70.036
Mon Jan 13 17:38:44 2020;1.239.569;26.474;70.086;70.043;70.003;70.000;70.036
Mon Jan 13 17:38:44 2020;1.240.369;26.474;70.086;70.043;70.003;70.000;70.036
Mon Jan 13 17:38:45 2020;1.241.185;26.474;70.086;70.045;70.004;70.000;70.036
Mon Jan 13 17:38:46 2020;1.241.985;26.474;70.090;70.046;70.006;70.000;70.036
Mon Jan 13 17:38:47 2020;1.242.801;26.474;70.092;70.047;70.010;70.000;70.036
Mon Jan 13 17:38:48 2020;1.243.601;26.474;70.092;70.047;70.010;70.000;70.036
Mon Jan 13 17:38:49 2020;1.244.417;26.476;70.092;70.051;70.010;70.000;70.042
Mon Jan 13 17:38:49 2020;1.245.217;26.476;70.093;70.051;70.010;70.000;70.042
Mon Jan 13 17:38:50 2020;1.246.033;26.476;70.093;70.051;70.010;70.000;70.042
Mon Jan 13 17:38:51 2020;1.246.833;26.476;70.093;70.052;70.012;70.000;70.042
Mon Jan 13 17:38:52 2020;1.247.649;26.476;70.095;70.054;70.013;70.000;70.042
Mon Jan 13 17:38:53 2020;1.248.449;26.475;70.097;70.057;70.015;70.000;70.047
Mon Jan 13 17:38:53 2020;1.249.265;26.475;70.097;70.057;70.015;70.000;70.047
Mon Jan 13 17:38:54 2020;1.250.065;26.475;70.097;70.057;70.017;70.000;70.047
Mon Jan 13 17:38:55 2020;1.250.881;26.475;70.099;70.058;70.018;70.000;70.052
Mon Jan 13 17:38:56 2020;1.251.697;26.476;70.102;70.060;70.019;70.000;70.052
Mon Jan 13 17:38:57 2020;1.252.497;26.476;70.102;70.060;70.019;70.000;70.052
Mon Jan 13 17:38:57 2020;1.253.313;26.475;70.103;70.061;70.019;70.000;70.052
Mon Jan 13 17:38:58 2020;1.254.113;26.475;70.104;70.062;70.022;70.000;70.052
Mon Jan 13 17:38:59 2020;1.254.929;26.475;70.104;70.062;70.022;70.000;70.052
Mon Jan 13 17:39:00 2020;1.255.729;26.477;70.105;70.063;70.025;70.000;70.052
Mon Jan 13 17:39:01 2020;1.256.545;26.476;70.108;70.065;70.024;70.000;70.057
Mon Jan 13 17:39:01 2020;1.257.345;26.477;70.109;70.065;70.026;70.000;70.057
Mon Jan 13 17:39:02 2020;1.258.161;26.477;70.109;70.065;70.026;70.000;70.057
Mon Jan 13 17:39:03 2020;1.258.961;26.476;70.110;70.067;70.026;70.000;70.057
Mon Jan 13 17:39:04 2020;1.259.777;26.476;70.110;70.069;70.028;70.000;70.062
Mon Jan 13 17:39:05 2020;1.260.577;26.476;70.113;70.071;70.028;70.000;70.062
Mon Jan 13 17:39:06 2020;1.261.393;26.476;70.113;70.071;70.030;70.000;70.062
Mon Jan 13 17:39:06 2020;1.262.208;26.475;70.114;70.072;70.032;70.000;70.062
Mon Jan 13 17:39:07 2020;1.263.009;26.476;70.116;70.074;70.034;70.000;70.068
Mon Jan 13 17:39:08 2020;1.263.824;26.476;70.116;70.074;70.034;70.000;70.068
Mon Jan 13 17:39:09 2020;1.264.625;26.476;70.117;70.075;70.036;70.000;70.068
Mon Jan 13 17:39:10 2020;1.265.440;26.476;70.120;70.076;70.037;70.000;70.068
Mon Jan 13 17:39:10 2020;1.266.241;26.474;70.121;70.078;70.039;70.000;70.068
Mon Jan 13 17:39:11 2020;1.267.056;26.474;70.121;70.078;70.039;70.000;70.068
Mon Jan 13 17:39:12 2020;1.267.857;26.472;70.122;70.079;70.039;70.000;70.068
Mon Jan 13 17:39:13 2020;1.268.672;26.470;70.124;70.081;70.041;70.000;70.073
Mon Jan 13 17:39:14 2020;1.269.473;26.470;70.124;70.081;70.041;70.000;70.073
Mon Jan 13 17:39:14 2020;1.270.288;26.469;70.125;70.081;70.043;70.000;70.073
Mon Jan 13 17:39:15 2020;1.271.089;26.468;70.125;70.083;70.044;70.000;70.078
Mon Jan 13 17:39:16 2020;1.271.904;26.468;70.126;70.085;70.045;70.000;70.078
Mon Jan 13 17:39:17 2020;1.272.721;26.468;70.126;70.085;70.045;70.000;70.078
Mon Jan 13 17:39:18 2020;1.273.520;26.469;70.127;70.087;70.048;70.000;70.078
Mon Jan 13 17:39:18 2020;1.274.337;26.468;70.129;70.088;70.049;70.000;70.083
Mon Jan 13 17:39:19 2020;1.275.136;26.466;70.131;70.090;70.051;70.000;70.083
Mon Jan 13 17:39:20 2020;1.275.953;26.466;70.131;70.090;70.051;70.000;70.083
Mon Jan 13 17:39:21 2020;1.276.753;26.465;70.131;70.092;70.052;70.000;70.083
Mon Jan 13 17:39:22 2020;1.277.569;26.463;70.133;70.092;70.054;70.000;70.083
Mon Jan 13 17:39:22 2020;1.278.368;26.463;70.133;70.092;70.054;70.000;70.083
Mon Jan 13 17:39:23 2020;1.279.185;26.460;70.134;70.093;70.056;70.000;70.083
Mon Jan 13 17:39:24 2020;1.279.984;26.460;70.135;70.096;70.058;70.000;70.083
Mon Jan 13 17:39:25 2020;1.280.801;26.457;70.136;70.096;70.059;70.000;70.089
Mon Jan 13 17:39:26 2020;1.281.600;26.457;70.136;70.096;70.059;70.000;70.089
Mon Jan 13 17:39:27 2020;1.282.417;26.456;70.138;70.098;70.061;70.000;70.089
Mon Jan 13 17:39:27 2020;1.283.232;26.454;70.141;70.099;70.062;70.000;70.089
Mon Jan 13 17:39:28 2020;1.284.033;26.454;70.141;70.102;70.063;70.000;70.089
Mon Jan 13 17:39:29 2020;1.284.848;26.454;70.141;70.102;70.063;70.000;70.094
Mon Jan 13 17:39:30 2020;1.285.649;26.454;70.143;70.103;70.065;70.000;70.099
Mon Jan 13 17:39:31 2020;1.286.464;26.454;70.145;70.103;70.065;70.000;70.099
Mon Jan 13 17:39:31 2020;1.287.265;26.454;70.145;70.103;70.065;70.000;70.099
Mon Jan 13 17:39:32 2020;1.288.080;26.454;70.147;70.106;70.066;70.000;70.099
