t,t_sec,Tamb,PV1,PV2,PV3,SP,PV_prom 
Thu Jan 30 17:20:58 2020,961.412,28.946,70.069,70.091,70.178,70.000,70.104
Thu Jan 30 17:20:59 2020,962.228,28.947,70.067,70.090,70.176,70.000,70.104
Thu Jan 30 17:21:00 2020,963.028,28.947,70.067,70.090,70.176,70.000,70.104
Thu Jan 30 17:21:01 2020,963.844,28.950,70.067,70.089,70.173,70.000,70.104
Thu Jan 30 17:21:02 2020,964.644,28.952,70.066,70.089,70.174,70.000,70.104
Thu Jan 30 17:21:02 2020,965.461,28.953,70.065,70.088,70.174,70.000,70.104
Thu Jan 30 17:21:03 2020,966.260,28.953,70.065,70.088,70.174,70.000,70.104
Thu Jan 30 17:21:04 2020,967.076,28.954,70.064,70.087,70.172,70.000,70.104
Thu Jan 30 17:21:05 2020,967.876,28.955,70.063,70.087,70.173,70.000,70.104
Thu Jan 30 17:21:06 2020,968.693,28.954,70.063,70.085,70.169,70.000,70.104
Thu Jan 30 17:21:06 2020,969.492,28.954,70.063,70.085,70.169,70.000,70.104
Thu Jan 30 17:21:07 2020,970.308,28.956,70.061,70.085,70.173,70.000,70.099
Thu Jan 30 17:21:08 2020,971.108,28.958,70.062,70.083,70.168,70.000,70.099
Thu Jan 30 17:21:09 2020,971.925,28.958,70.062,70.083,70.168,70.000,70.099
Thu Jan 30 17:21:10 2020,972.740,28.962,70.060,70.082,70.167,70.000,70.094
Thu Jan 30 17:21:11 2020,973.541,28.965,70.059,70.081,70.167,70.000,70.094
Thu Jan 30 17:21:11 2020,974.356,28.967,70.059,70.080,70.168,70.000,70.094
Thu Jan 30 17:21:12 2020,975.156,28.967,70.059,70.080,70.168,70.000,70.094
Thu Jan 30 17:21:13 2020,975.972,28.968,70.058,70.080,70.164,70.000,70.094
Thu Jan 30 17:21:14 2020,976.773,28.966,70.057,70.079,70.166,70.000,70.094
Thu Jan 30 17:21:15 2020,977.588,28.963,70.056,70.078,70.163,70.000,70.094
Thu Jan 30 17:21:15 2020,978.388,28.963,70.056,70.078,70.163,70.000,70.094
Thu Jan 30 17:21:16 2020,979.204,28.961,70.056,70.078,70.164,70.000,70.089
Thu Jan 30 17:21:17 2020,980.005,28.959,70.054,70.077,70.163,70.000,70.089
Thu Jan 30 17:21:18 2020,980.820,28.959,70.054,70.077,70.163,70.000,70.089
Thu Jan 30 17:21:19 2020,981.621,28.954,70.054,70.075,70.166,70.000,70.089
Thu Jan 30 17:21:19 2020,982.436,28.955,70.053,70.075,70.160,70.000,70.089
Thu Jan 30 17:21:20 2020,983.237,28.953,70.052,70.074,70.161,70.000,70.089
Thu Jan 30 17:21:21 2020,984.052,28.953,70.052,70.074,70.161,70.000,70.089
Thu Jan 30 17:21:22 2020,984.868,28.950,70.051,70.073,70.162,70.000,70.089
Thu Jan 30 17:21:23 2020,985.668,28.948,70.049,70.071,70.156,70.000,70.089
Thu Jan 30 17:21:23 2020,986.484,28.947,70.048,70.070,70.157,70.000,70.089
Thu Jan 30 17:21:24 2020,987.285,28.947,70.048,70.070,70.157,70.000,70.083
Thu Jan 30 17:21:25 2020,988.100,28.945,70.047,70.069,70.154,70.000,70.089
Thu Jan 30 17:21:26 2020,988.901,28.943,70.046,70.068,70.155,70.000,70.083
Thu Jan 30 17:21:27 2020,989.716,28.943,70.046,70.068,70.155,70.000,70.083
Thu Jan 30 17:21:28 2020,990.517,28.941,70.044,70.066,70.152,70.000,70.078
Thu Jan 30 17:21:28 2020,991.332,28.939,70.044,70.065,70.154,70.000,70.078
Thu Jan 30 17:21:29 2020,992.133,28.938,70.043,70.064,70.150,70.000,70.078
Thu Jan 30 17:21:30 2020,992.948,28.938,70.043,70.064,70.150,70.000,70.078
Thu Jan 30 17:21:31 2020,993.749,28.938,70.042,70.063,70.152,70.000,70.078
Thu Jan 30 17:21:32 2020,994.564,28.938,70.041,70.062,70.148,70.000,70.078
Thu Jan 30 17:21:32 2020,995.380,28.938,70.041,70.062,70.148,70.000,70.078
Thu Jan 30 17:21:33 2020,996.180,28.938,70.041,70.062,70.148,70.000,70.073
Thu Jan 30 17:21:34 2020,996.996,28.937,70.040,70.061,70.148,70.000,70.073
Thu Jan 30 17:21:35 2020,997.796,28.937,70.041,70.061,70.151,70.000,70.073
Thu Jan 30 17:21:36 2020,998.612,28.937,70.041,70.061,70.151,70.000,70.073
Thu Jan 30 17:21:36 2020,999.412,28.936,70.042,70.061,70.149,70.000,70.073
Thu Jan 30 17:21:37 2020,1000.228,28.936,70.043,70.063,70.151,70.000,70.073
Thu Jan 30 17:21:38 2020,1001.028,28.935,70.044,70.063,70.149,70.000,70.078
Thu Jan 30 17:21:39 2020,1001.844,28.935,70.044,70.063,70.149,70.000,70.078
Thu Jan 30 17:21:40 2020,1002.644,28.934,70.044,70.064,70.152,70.000,70.078
Thu Jan 30 17:21:40 2020,1003.460,28.932,70.045,70.065,70.151,70.000,70.078
Thu Jan 30 17:21:41 2020,1004.260,28.932,70.045,70.065,70.151,70.000,70.078
Thu Jan 30 17:21:42 2020,1005.076,28.931,70.046,70.066,70.154,70.000,70.078
Thu Jan 30 17:21:43 2020,1005.892,28.929,70.047,70.068,70.155,70.000,70.078
Thu Jan 30 17:21:44 2020,1006.692,28.928,70.048,70.068,70.157,70.000,70.083
Thu Jan 30 17:21:44 2020,1007.508,28.928,70.048,70.068,70.157,70.000,70.083
Thu Jan 30 17:21:45 2020,1008.309,28.927,70.050,70.069,70.157,70.000,70.089
Thu Jan 30 17:21:46 2020,1009.124,28.925,70.052,70.071,70.159,70.000,70.089
Thu Jan 30 17:21:47 2020,1009.924,28.924,70.053,70.072,70.159,70.000,70.089
Thu Jan 30 17:21:48 2020,1010.740,28.924,70.053,70.072,70.159,70.000,70.089
Thu Jan 30 17:21:49 2020,1011.540,28.922,70.054,70.074,70.161,70.000,70.089
Thu Jan 30 17:21:49 2020,1012.356,28.921,70.056,70.076,70.166,70.000,70.089
Thu Jan 30 17:21:50 2020,1013.156,28.921,70.056,70.076,70.166,70.000,70.089
Thu Jan 30 17:21:51 2020,1013.972,28.918,70.057,70.077,70.165,70.000,70.089
Thu Jan 30 17:21:52 2020,1014.772,28.918,70.060,70.078,70.168,70.000,70.089
Thu Jan 30 17:21:53 2020,1015.588,28.917,70.061,70.081,70.168,70.000,70.089
Thu Jan 30 17:21:53 2020,1016.404,28.917,70.061,70.081,70.168,70.000,70.089
Thu Jan 30 17:21:54 2020,1017.204,28.918,70.063,70.082,70.172,70.000,70.094
Thu Jan 30 17:21:55 2020,1018.020,28.917,70.065,70.083,70.171,70.000,70.104
Thu Jan 30 17:21:56 2020,1018.820,28.917,70.067,70.086,70.174,70.000,70.104
Thu Jan 30 17:21:57 2020,1019.636,28.917,70.067,70.086,70.174,70.000,70.099
Thu Jan 30 17:21:57 2020,1020.436,28.919,70.068,70.087,70.175,70.000,70.104
Thu Jan 30 17:21:58 2020,1021.252,28.920,70.070,70.090,70.178,70.000,70.104
Thu Jan 30 17:21:59 2020,1022.052,28.920,70.070,70.090,70.178,70.000,70.104
Thu Jan 30 17:22:00 2020,1022.868,28.921,70.071,70.091,70.180,70.000,70.104
Thu Jan 30 17:22:01 2020,1023.668,28.921,70.073,70.093,70.181,70.000,70.104
Thu Jan 30 17:22:01 2020,1024.484,28.922,70.075,70.095,70.183,70.000,70.104
Thu Jan 30 17:22:02 2020,1025.284,28.922,70.075,70.095,70.183,70.000,70.104
Thu Jan 30 17:22:03 2020,1026.100,28.922,70.077,70.098,70.184,70.000,70.109
Thu Jan 30 17:22:04 2020,1026.900,28.923,70.078,70.098,70.185,70.000,70.109
Thu Jan 30 17:22:05 2020,1027.716,28.923,70.079,70.099,70.187,70.000,70.109
Thu Jan 30 17:22:06 2020,1028.531,28.923,70.079,70.099,70.187,70.000,70.109
Thu Jan 30 17:22:06 2020,1029.332,28.922,70.080,70.101,70.189,70.000,70.115
Thu Jan 30 17:22:07 2020,1030.147,28.922,70.081,70.100,70.189,70.000,70.120
Thu Jan 30 17:22:08 2020,1030.948,28.922,70.081,70.100,70.189,70.000,70.120
Thu Jan 30 17:22:09 2020,1031.763,28.919,70.081,70.101,70.190,70.000,70.120
Thu Jan 30 17:22:10 2020,1032.564,28.918,70.081,70.101,70.188,70.000,70.120
Thu Jan 30 17:22:10 2020,1033.379,28.917,70.080,70.100,70.191,70.000,70.120
Thu Jan 30 17:22:11 2020,1034.180,28.917,70.080,70.100,70.191,70.000,70.120
Thu Jan 30 17:22:12 2020,1034.995,28.916,70.080,70.100,70.195,70.000,70.120
Thu Jan 30 17:22:13 2020,1035.796,28.915,70.081,70.101,70.190,70.000,70.120
Thu Jan 30 17:22:14 2020,1036.611,28.914,70.079,70.100,70.188,70.000,70.120
Thu Jan 30 17:22:14 2020,1037.412,28.914,70.079,70.100,70.188,70.000,70.120
Thu Jan 30 17:22:15 2020,1038.227,28.913,70.079,70.100,70.189,70.000,70.120
Thu Jan 30 17:22:16 2020,1039.044,28.911,70.078,70.099,70.188,70.000,70.120
Thu Jan 30 17:22:17 2020,1039.843,28.911,70.078,70.099,70.188,70.000,70.120
Thu Jan 30 17:22:18 2020,1040.660,28.909,70.078,70.099,70.190,70.000,70.115
Thu Jan 30 17:22:18 2020,1041.459,28.907,70.078,70.098,70.186,70.000,70.115
Thu Jan 30 17:22:19 2020,1042.276,28.906,70.077,70.098,70.188,70.000,70.109
Thu Jan 30 17:22:20 2020,1043.075,28.906,70.077,70.098,70.188,70.000,70.109
Thu Jan 30 17:22:21 2020,1043.892,28.906,70.076,70.097,70.188,70.000,70.115
Thu Jan 30 17:22:22 2020,1044.691,28.904,70.075,70.097,70.185,70.000,70.115
Thu Jan 30 17:22:22 2020,1045.508,28.904,70.075,70.095,70.185,70.000,70.115
Thu Jan 30 17:22:23 2020,1046.307,28.904,70.075,70.095,70.185,70.000,70.109
Thu Jan 30 17:22:24 2020,1047.124,28.903,70.074,70.095,70.185,70.000,70.109
Thu Jan 30 17:22:25 2020,1047.923,28.901,70.073,70.094,70.184,70.000,70.109
Thu Jan 30 17:22:26 2020,1048.740,28.901,70.073,70.094,70.184,70.000,70.109
Thu Jan 30 17:22:27 2020,1049.555,28.901,70.072,70.093,70.183,70.000,70.109
Thu Jan 30 17:22:27 2020,1050.356,28.899,70.071,70.092,70.182,70.000,70.104
Thu Jan 30 17:22:28 2020,1051.171,28.899,70.071,70.091,70.180,70.000,70.104
Thu Jan 30 17:22:29 2020,1051.972,28.899,70.071,70.091,70.180,70.000,70.104
Thu Jan 30 17:22:30 2020,1052.787,28.899,70.069,70.090,70.180,70.000,70.104
Thu Jan 30 17:22:31 2020,1053.588,28.898,70.069,70.089,70.179,70.000,70.104
Thu Jan 30 17:22:31 2020,1054.403,28.898,70.068,70.088,70.178,70.000,70.104
Thu Jan 30 17:22:32 2020,1055.204,28.899,70.068,70.088,70.178,70.000,70.104
Thu Jan 30 17:22:33 2020,1056.019,28.899,70.067,70.087,70.178,70.000,70.104
Thu Jan 30 17:22:34 2020,1056.820,28.900,70.066,70.085,70.177,70.000,70.104
Thu Jan 30 17:22:35 2020,1057.635,28.900,70.066,70.085,70.177,70.000,70.104
Thu Jan 30 17:22:35 2020,1058.435,28.900,70.064,70.085,70.175,70.000,70.104
Thu Jan 30 17:22:36 2020,1059.251,28.900,70.064,70.084,70.174,70.000,70.104
Thu Jan 30 17:22:37 2020,1060.067,28.901,70.062,70.082,70.172,70.000,70.104
Thu Jan 30 17:22:38 2020,1060.868,28.901,70.062,70.082,70.172,70.000,70.104
Thu Jan 30 17:22:39 2020,1061.683,28.901,70.061,70.081,70.171,70.000,70.099
Thu Jan 30 17:22:39 2020,1062.483,28.901,70.059,70.079,70.172,70.000,70.094
Thu Jan 30 17:22:40 2020,1063.299,28.901,70.058,70.079,70.167,70.000,70.094
Thu Jan 30 17:22:41 2020,1064.099,28.902,70.058,70.079,70.167,70.000,70.099
Thu Jan 30 17:22:42 2020,1064.915,28.903,70.057,70.077,70.168,70.000,70.094
Thu Jan 30 17:22:43 2020,1065.715,28.904,70.056,70.076,70.167,70.000,70.089
Thu Jan 30 17:22:44 2020,1066.531,28.904,70.056,70.076,70.167,70.000,70.089
Thu Jan 30 17:22:44 2020,1067.331,28.903,70.055,70.075,70.165,70.000,70.089
Thu Jan 30 17:22:45 2020,1068.147,28.902,70.054,70.074,70.165,70.000,70.089
Thu Jan 30 17:22:46 2020,1068.947,28.901,70.052,70.072,70.163,70.000,70.089
Thu Jan 30 17:22:47 2020,1069.763,28.901,70.052,70.072,70.163,70.000,70.089
Thu Jan 30 17:22:48 2020,1070.563,28.900,70.051,70.072,70.162,70.000,70.089
Thu Jan 30 17:22:48 2020,1071.379,28.899,70.050,70.070,70.161,70.000,70.089
Thu Jan 30 17:22:49 2020,1072.195,28.899,70.049,70.068,70.161,70.000,70.089
Thu Jan 30 17:22:50 2020,1072.995,28.897,70.049,70.068,70.160,70.000,70.089
Thu Jan 30 17:22:51 2020,1073.811,28.896,70.048,70.068,70.160,70.000,70.089
Thu Jan 30 17:22:52 2020,1074.611,28.895,70.047,70.067,70.159,70.000,70.089
Thu Jan 30 17:22:52 2020,1075.427,28.895,70.047,70.067,70.159,70.000,70.089
Thu Jan 30 17:22:53 2020,1076.227,28.895,70.048,70.068,70.159,70.000,70.089
Thu Jan 30 17:22:54 2020,1077.044,28.894,70.049,70.068,70.160,70.000,70.089
Thu Jan 30 17:22:55 2020,1077.843,28.895,70.050,70.069,70.156,70.000,70.089
Thu Jan 30 17:22:56 2020,1078.659,28.895,70.050,70.069,70.156,70.000,70.089
Thu Jan 30 17:22:56 2020,1079.459,28.893,70.049,70.068,70.162,70.000,70.083
Thu Jan 30 17:22:57 2020,1080.276,28.892,70.051,70.071,70.160,70.000,70.089
Thu Jan 30 17:22:58 2020,1081.075,28.892,70.051,70.071,70.160,70.000,70.089
Thu Jan 30 17:22:59 2020,1081.891,28.891,70.052,70.071,70.162,70.000,70.089
Thu Jan 30 17:23:00 2020,1082.707,28.888,70.054,70.072,70.164,70.000,70.089
Thu Jan 30 17:23:00 2020,1083.508,28.889,70.054,70.073,70.164,70.000,70.089
Thu Jan 30 17:23:01 2020,1084.323,28.889,70.054,70.073,70.164,70.000,70.089
Thu Jan 30 17:23:02 2020,1085.123,28.888,70.056,70.074,70.166,70.000,70.089
Thu Jan 30 17:23:03 2020,1085.939,28.887,70.057,70.075,70.165,70.000,70.089
Thu Jan 30 17:23:04 2020,1086.740,28.886,70.059,70.077,70.169,70.000,70.089
Thu Jan 30 17:23:05 2020,1087.555,28.886,70.059,70.077,70.169,70.000,70.089
Thu Jan 30 17:23:05 2020,1088.356,28.886,70.060,70.079,70.171,70.000,70.089
Thu Jan 30 17:23:06 2020,1089.172,28.886,70.062,70.080,70.170,70.000,70.094
Thu Jan 30 17:23:07 2020,1089.972,28.886,70.062,70.080,70.170,70.000,70.094
Thu Jan 30 17:23:08 2020,1090.787,28.887,70.063,70.081,70.174,70.000,70.094
Thu Jan 30 17:23:09 2020,1091.588,28.889,70.064,70.083,70.175,70.000,70.104
Thu Jan 30 17:23:09 2020,1092.403,28.888,70.065,70.085,70.175,70.000,70.104
Thu Jan 30 17:23:10 2020,1093.219,28.888,70.065,70.085,70.175,70.000,70.104
Thu Jan 30 17:23:11 2020,1094.019,28.889,70.066,70.086,70.179,70.000,70.104
Thu Jan 30 17:23:12 2020,1094.835,28.889,70.069,70.087,70.179,70.000,70.104
Thu Jan 30 17:23:13 2020,1095.635,28.889,70.070,70.090,70.182,70.000,70.104
Thu Jan 30 17:23:13 2020,1096.451,28.889,70.070,70.090,70.182,70.000,70.104
Thu Jan 30 17:23:14 2020,1097.251,28.891,70.072,70.091,70.183,70.000,70.104
Thu Jan 30 17:23:15 2020,1098.067,28.891,70.074,70.092,70.182,70.000,70.104
Thu Jan 30 17:23:16 2020,1098.867,28.891,70.074,70.092,70.182,70.000,70.104
Thu Jan 30 17:23:17 2020,1099.683,28.892,70.075,70.094,70.186,70.000,70.104
Thu Jan 30 17:23:17 2020,1100.483,28.893,70.076,70.095,70.185,70.000,70.109
Thu Jan 30 17:23:18 2020,1101.299,28.893,70.078,70.098,70.190,70.000,70.109
Thu Jan 30 17:23:19 2020,1102.099,28.893,70.078,70.098,70.190,70.000,70.109
Thu Jan 30 17:23:20 2020,1102.915,28.895,70.079,70.098,70.190,70.000,70.115
Thu Jan 30 17:23:21 2020,1103.730,28.896,70.081,70.100,70.192,70.000,70.120
Thu Jan 30 17:23:22 2020,1104.531,28.897,70.081,70.102,70.192,70.000,70.120
Thu Jan 30 17:23:22 2020,1105.346,28.897,70.081,70.102,70.192,70.000,70.120
Thu Jan 30 17:23:23 2020,1106.147,28.896,70.082,70.102,70.194,70.000,70.120
Thu Jan 30 17:23:24 2020,1106.962,28.897,70.082,70.102,70.193,70.000,70.120
Thu Jan 30 17:23:25 2020,1107.763,28.897,70.082,70.102,70.193,70.000,70.120
Thu Jan 30 17:23:26 2020,1108.578,28.897,70.082,70.103,70.195,70.000,70.120
Thu Jan 30 17:23:26 2020,1109.379,28.896,70.083,70.102,70.194,70.000,70.120
Thu Jan 30 17:23:27 2020,1110.194,28.895,70.082,70.103,70.195,70.000,70.120
Thu Jan 30 17:23:28 2020,1110.995,28.895,70.082,70.103,70.195,70.000,70.120
Thu Jan 30 17:23:29 2020,1111.810,28.896,70.081,70.102,70.194,70.000,70.120
Thu Jan 30 17:23:30 2020,1112.611,28.894,70.080,70.101,70.193,70.000,70.120
Thu Jan 30 17:23:30 2020,1113.426,28.894,70.079,70.101,70.193,70.000,70.120
Thu Jan 30 17:23:31 2020,1114.243,28.894,70.079,70.101,70.193,70.000,70.120
Thu Jan 30 17:23:32 2020,1115.042,28.893,70.079,70.101,70.192,70.000,70.120
Thu Jan 30 17:23:33 2020,1115.859,28.892,70.079,70.101,70.191,70.000,70.120
Thu Jan 30 17:23:34 2020,1116.659,28.892,70.079,70.101,70.191,70.000,70.120
Thu Jan 30 17:23:34 2020,1117.475,28.892,70.078,70.099,70.191,70.000,70.120
Thu Jan 30 17:23:35 2020,1118.275,28.890,70.077,70.098,70.191,70.000,70.115
Thu Jan 30 17:23:36 2020,1119.091,28.890,70.076,70.097,70.190,70.000,70.115
Thu Jan 30 17:23:37 2020,1119.891,28.890,70.076,70.097,70.190,70.000,70.115
Thu Jan 30 17:23:38 2020,1120.707,28.890,70.076,70.097,70.187,70.000,70.115
Thu Jan 30 17:23:38 2020,1121.507,28.890,70.074,70.096,70.189,70.000,70.109
Thu Jan 30 17:23:39 2020,1122.323,28.891,70.074,70.095,70.185,70.000,70.109
Thu Jan 30 17:23:40 2020,1123.123,28.891,70.074,70.095,70.185,70.000,70.115
Thu Jan 30 17:23:41 2020,1123.939,28.892,70.072,70.093,70.187,70.000,70.109
Thu Jan 30 17:23:42 2020,1124.738,28.891,70.072,70.093,70.184,70.000,70.104
Thu Jan 30 17:23:43 2020,1125.555,28.891,70.072,70.093,70.184,70.000,70.104
Thu Jan 30 17:23:43 2020,1126.370,28.892,70.071,70.092,70.185,70.000,70.104
Thu Jan 30 17:23:44 2020,1127.172,28.890,70.070,70.090,70.182,70.000,70.104
Thu Jan 30 17:23:45 2020,1127.986,28.892,70.068,70.090,70.183,70.000,70.104
Thu Jan 30 17:23:46 2020,1128.787,28.892,70.068,70.090,70.183,70.000,70.104
Thu Jan 30 17:23:47 2020,1129.602,28.893,70.067,70.088,70.180,70.000,70.104
Thu Jan 30 17:23:47 2020,1130.403,28.896,70.066,70.087,70.180,70.000,70.104
Thu Jan 30 17:23:48 2020,1131.218,28.896,70.065,70.085,70.180,70.000,70.104
Thu Jan 30 17:23:49 2020,1132.019,28.898,70.065,70.085,70.178,70.000,70.104
Thu Jan 30 17:23:50 2020,1132.834,28.900,70.064,70.085,70.178,70.000,70.104
Thu Jan 30 17:23:51 2020,1133.635,28.902,70.062,70.084,70.175,70.000,70.104
Thu Jan 30 17:23:51 2020,1134.450,28.902,70.062,70.084,70.175,70.000,70.104
Thu Jan 30 17:23:52 2020,1135.251,28.904,70.061,70.082,70.173,70.000,70.099
Thu Jan 30 17:23:53 2020,1136.066,28.906,70.060,70.080,70.172,70.000,70.099
Thu Jan 30 17:23:54 2020,1136.882,28.907,70.059,70.079,70.171,70.000,70.099
Thu Jan 30 17:23:55 2020,1137.682,28.907,70.059,70.079,70.171,70.000,70.099
Thu Jan 30 17:23:55 2020,1138.498,28.909,70.058,70.078,70.170,70.000,70.094
Thu Jan 30 17:23:56 2020,1139.298,28.908,70.056,70.076,70.169,70.000,70.089
Thu Jan 30 17:23:57 2020,1140.114,28.908,70.055,70.075,70.169,70.000,70.089
Thu Jan 30 17:23:58 2020,1140.914,28.909,70.055,70.075,70.169,70.000,70.089
Thu Jan 30 17:23:59 2020,1141.730,28.909,70.054,70.074,70.166,70.000,70.089
Thu Jan 30 17:24:00 2020,1142.530,28.910,70.052,70.072,70.166,70.000,70.089
Thu Jan 30 17:24:00 2020,1143.346,28.910,70.052,70.072,70.166,70.000,70.089
Thu Jan 30 17:24:01 2020,1144.146,28.910,70.051,70.071,70.164,70.000,70.089
Thu Jan 30 17:24:02 2020,1144.962,28.911,70.049,70.070,70.162,70.000,70.089
Thu Jan 30 17:24:03 2020,1145.762,28.912,70.047,70.068,70.161,70.000,70.089
Thu Jan 30 17:24:04 2020,1146.578,28.912,70.047,70.068,70.161,70.000,70.089
Thu Jan 30 17:24:04 2020,1147.394,28.912,70.046,70.067,70.160,70.000,70.089
Thu Jan 30 17:24:05 2020,1148.194,28.914,70.045,70.066,70.159,70.000,70.083
Thu Jan 30 17:24:06 2020,1149.010,28.914,70.043,70.066,70.159,70.000,70.083
Thu Jan 30 17:24:07 2020,1149.810,28.913,70.043,70.065,70.158,70.000,70.083
Thu Jan 30 17:24:08 2020,1150.626,28.915,70.042,70.063,70.156,70.000,70.083
Thu Jan 30 17:24:08 2020,1151.426,28.915,70.041,70.062,70.156,70.000,70.078
Thu Jan 30 17:24:09 2020,1152.242,28.915,70.041,70.062,70.156,70.000,70.078
Thu Jan 30 17:24:10 2020,1153.042,28.914,70.041,70.061,70.154,70.000,70.073
Thu Jan 30 17:24:11 2020,1153.858,28.912,70.041,70.061,70.154,70.000,70.073
Thu Jan 30 17:24:12 2020,1154.658,28.912,70.041,70.061,70.155,70.000,70.073
Thu Jan 30 17:24:12 2020,1155.474,28.912,70.041,70.061,70.155,70.000,70.073
Thu Jan 30 17:24:13 2020,1156.274,28.911,70.042,70.061,70.153,70.000,70.073
Thu Jan 30 17:24:14 2020,1157.090,28.909,70.042,70.062,70.155,70.000,70.073
Thu Jan 30 17:24:15 2020,1157.906,28.909,70.042,70.062,70.155,70.000,70.073
Thu Jan 30 17:24:16 2020,1158.706,28.909,70.044,70.063,70.156,70.000,70.073
Thu Jan 30 17:24:17 2020,1159.522,28.907,70.042,70.063,70.157,70.000,70.078
Thu Jan 30 17:24:17 2020,1160.323,28.904,70.044,70.064,70.156,70.000,70.083
Thu Jan 30 17:24:18 2020,1161.138,28.904,70.044,70.064,70.156,70.000,70.083
Thu Jan 30 17:24:19 2020,1161.939,28.903,70.045,70.065,70.159,70.000,70.078
Thu Jan 30 17:24:20 2020,1162.754,28.901,70.046,70.066,70.159,70.000,70.083
Thu Jan 30 17:24:21 2020,1163.555,28.899,70.047,70.067,70.162,70.000,70.083
Thu Jan 30 17:24:21 2020,1164.370,28.899,70.047,70.067,70.162,70.000,70.083
Thu Jan 30 17:24:22 2020,1165.172,28.897,70.048,70.068,70.162,70.000,70.089
Thu Jan 30 17:24:23 2020,1165.986,28.896,70.049,70.069,70.163,70.000,70.089
Thu Jan 30 17:24:24 2020,1166.787,28.896,70.049,70.069,70.163,70.000,70.089
Thu Jan 30 17:24:25 2020,1167.602,28.895,70.051,70.070,70.161,70.000,70.089
Thu Jan 30 17:24:25 2020,1168.403,28.893,70.052,70.071,70.167,70.000,70.089
Thu Jan 30 17:24:26 2020,1169.218,28.890,70.053,70.072,70.165,70.000,70.089
Thu Jan 30 17:24:27 2020,1170.034,28.890,70.053,70.072,70.165,70.000,70.089
Thu Jan 30 17:24:28 2020,1170.834,28.887,70.054,70.074,70.167,70.000,70.089
Thu Jan 30 17:24:29 2020,1171.650,28.885,70.055,70.075,70.167,70.000,70.089
Thu Jan 30 17:24:29 2020,1172.450,28.882,70.057,70.077,70.170,70.000,70.089
Thu Jan 30 17:24:30 2020,1173.266,28.882,70.057,70.077,70.170,70.000,70.089
Thu Jan 30 17:24:31 2020,1174.066,28.881,70.058,70.078,70.169,70.000,70.089
Thu Jan 30 17:24:32 2020,1174.882,28.878,70.059,70.079,70.173,70.000,70.089
Thu Jan 30 17:24:33 2020,1175.682,28.878,70.059,70.079,70.173,70.000,70.089
Thu Jan 30 17:24:33 2020,1176.498,28.877,70.061,70.081,70.172,70.000,70.099
Thu Jan 30 17:24:34 2020,1177.298,28.874,70.061,70.081,70.176,70.000,70.099
Thu Jan 30 17:24:35 2020,1178.114,28.874,70.062,70.083,70.176,70.000,70.099
Thu Jan 30 17:24:36 2020,1178.914,28.874,70.062,70.083,70.176,70.000,70.099
Thu Jan 30 17:24:37 2020,1179.730,28.873,70.065,70.085,70.180,70.000,70.099
Thu Jan 30 17:24:38 2020,1180.546,28.871,70.066,70.085,70.179,70.000,70.104
Thu Jan 30 17:24:38 2020,1181.346,28.872,70.067,70.087,70.179,70.000,70.104
Thu Jan 30 17:24:39 2020,1182.162,28.872,70.067,70.087,70.179,70.000,70.104
Thu Jan 30 17:24:40 2020,1182.962,28.872,70.067,70.088,70.182,70.000,70.104
Thu Jan 30 17:24:41 2020,1183.778,28.873,70.069,70.089,70.184,70.000,70.104
Thu Jan 30 17:24:42 2020,1184.578,28.873,70.069,70.089,70.184,70.000,70.104
Thu Jan 30 17:24:42 2020,1185.394,28.874,70.069,70.091,70.184,70.000,70.104
Thu Jan 30 17:24:43 2020,1186.194,28.875,70.069,70.089,70.183,70.000,70.104
Thu Jan 30 17:24:44 2020,1187.010,28.875,70.069,70.091,70.182,70.000,70.104
Thu Jan 30 17:24:45 2020,1187.810,28.875,70.069,70.091,70.182,70.000,70.104
Thu Jan 30 17:24:46 2020,1188.626,28.876,70.069,70.089,70.183,70.000,70.104
Thu Jan 30 17:24:46 2020,1189.426,28.875,70.069,70.089,70.181,70.000,70.104
Thu Jan 30 17:24:47 2020,1190.242,28.876,70.068,70.088,70.183,70.000,70.104
Thu Jan 30 17:24:48 2020,1191.058,28.876,70.068,70.088,70.183,70.000,70.104
Thu Jan 30 17:24:49 2020,1191.858,28.879,70.067,70.088,70.182,70.000,70.104
Thu Jan 30 17:24:50 2020,1192.674,28.882,70.066,70.087,70.180,70.000,70.104
Thu Jan 30 17:24:50 2020,1193.474,28.882,70.066,70.087,70.180,70.000,70.104
Thu Jan 30 17:24:51 2020,1194.290,28.882,70.065,70.086,70.181,70.000,70.104
Thu Jan 30 17:24:52 2020,1195.090,28.882,70.064,70.085,70.181,70.000,70.104
Thu Jan 30 17:24:53 2020,1195.906,28.882,70.063,70.086,70.180,70.000,70.104
Thu Jan 30 17:24:54 2020,1196.706,28.882,70.063,70.086,70.180,70.000,70.104
Thu Jan 30 17:24:55 2020,1197.522,28.881,70.063,70.084,70.178,70.000,70.104
Thu Jan 30 17:24:55 2020,1198.322,28.881,70.062,70.084,70.177,70.000,70.104
Thu Jan 30 17:24:56 2020,1199.138,28.881,70.061,70.083,70.177,70.000,70.104
Thu Jan 30 17:24:57 2020,1199.938,28.881,70.061,70.083,70.177,70.000,70.099
Thu Jan 30 17:24:58 2020,1200.754,28.881,70.060,70.081,70.175,70.000,70.099
Thu Jan 30 17:24:59 2020,1201.569,28.879,70.058,70.081,70.175,70.000,70.099
